name,link,category,businessDescription,longBusinessDescription,basedIn,tags,totalFunding,founded,website,companyStatus,linkedin,country
Fastcast,https://www.eu-startups.com/directory/fastcast/,Slovenia,"A must-have software for every content creator and talent seeker. If you are producing a Facebook or Youtube video ad, doing a product photoshooting for your Instagram account, or producing new stock footage, Fastcast is your best budget partner to find great talent for your visual projects in your area in no time and avoid time-consuming and expensive agency collaborations.

Discover​ ​brand​ ​new​ ​candidates​ ​for​ ​movies,​ ​theatre,​ ​TV​ ​commercials,​ ​voice​ ​overs, music​ ​videos, hostesses, influencers and many more creative collaborators.",,Ljubljana,"HR Tech, Casting, Auditions, Digital Content Creation",,2016,www.fastcast.me,,,SI
LeanPay,https://www.eu-startups.com/directory/leanpay/,Slovenia,"LeanPay is an innovative company that enables easy instalment purchases - instant point of sales credit - paperless, quick, easy and transparent. The startup provides a consumer faced financing solution that helps people to pay for consumer goods over time. Leanpay solution helps merchants to offer instant and easy installment plans to their customers in all sales channels. The Slovenian startup received funding from South Central Ventures.",,Ljubljana,"fintech, financing, sales credit,",,2016,https://www.leanpay.si/,,,SI
Procurean,https://www.eu-startups.com/directory/procurean/,Slovenia,"Procurean is an easy-to-use B2B procurement platform and marketplace with intelligent business tools that help you discover and investigate new business partners, and make informed business decisions. Using Procurean helps businesses to automate processes for identifying potential new opportunities, greatly simplify human work and create time to focus more on strategic decisions.",,Ljubljana,"procurement, B2B, marketplace",,2016,https://procurean.io/en/,,,SI
Nexto,https://www.eu-startups.com/directory/nexto/,Slovenia,"Nexto is bringing world heritage to life with interactive location based AR storytelling. The Slovenian startup is providing a cultural engagement platform that enables creation and delivery of interactive location based narratives that turn the visitor experience of cultural tourism destinations (museums, nature parks, historic cities, archeological sites ...) into gamified adventures with elements of augmented reality.",,Ljubljana,"AR, artificial reality, tourism,",,2016,http://nexto.io/,,,SI
M2DC,https://www.eu-startups.com/directory/m2dc/,Slovenia,"Modular Microserver Data Centre (M2DC) is a new class of low-power appliances with built-in efficiency and dependability enhancements. It's based in Ljubljana, Slovenia. It was founded in 2016.",,Ljubljana,"Computer Hardware, Appliances, Data Centre",No funding announced yet,2016,m2dc.eu,,,SI
Nightwatch,https://www.eu-startups.com/directory/nightwatch/,Slovenia,"Nightwatch is designed to save SEO professionals hours of time by making accurate ranking data more accessible and easy to export into beautiful, professional-looking reports for clients.",,Slovenj Gradec,"Search Engine, Software",No funding announced yet,2016,https://nightwatch.io/,,,SI
PayWiser,https://www.eu-startups.com/directory/paywiser/,Slovenia,"The PayWiser system enables card and mobile payments over the web or mobile application. It is intended for sellers of various products/services via online stores, e-mail or SMS. Allows one-time or periodic (even over-the-counter) payments. Periodic and one-time payments are also offered at physical outlets with a MiniPOS virtual terminal.",,Ljubljana,"mobile payments, online payment, online stores",No funding announced yet,2016,https://paywiser.eu/language/en,,,SI
Robin Food,https://www.eu-startups.com/directory/robin-food/,Slovenia,"Do you know the story of Robin Hood? Robin was an outlaw, a little people’s hero, who stood up to the injustice by robbing the rich and giving to the poor. He gathered a group of like-minded people who helped him on his mission. Robin Hood took from the rich and gave to the poor and Robin Food working hand in hand with corporations and gives to the people. We collect food close to its expiration date and other products not wanted by the stores.
Robin Food is determined to break the cycle of modern consumerism. We constantly buy too much and then we throw it all away while every day more and more people struggle to feed their families. But our long-term plans are even more ambitious: we want to change people’s perception of food. We want to convince them that even if close to its expiration date, food is not spoiled or useless. That even misshaped and bruised fruits and vegetables have excellent taste and an abundance of nutrients. We want to prove that there are always people who will gladly take such products and, with little imagination, turn them into a culinary masterpiece, or redistributing the surplus food stock inside the Robin Food ecosystem, using the technology to facilitate the sale and donation of surplus food – efficiently, safely and transparently.

We are reducing operational costs of businesses, reducing environmental impacts associated with food waste and improving human well-being Leveraging the use of smart IT solutions to solve sustainability challenges.

When you are buying groceries and decide to visit Robin Food store, you will see that it offers varied and quality products. Its doors are open not only to those struggling to feed their family but to everyone who is environmentally conscious enough to realize that such a product is still safe, useful and delicious. Join Robin Food in our efforts. Become a hero by saving food. The power is in your hands. No matter how big or small, your decisions help change the world. Let it be for the better. Welcome to Robin’s world.",,Nazarje,"Robin Hood, rich and poor, robbing, surplus food stock",No funding announced yet,2016,https://robin-food.com/,,,SI
Froc,https://www.eu-startups.com/directory/froc/,Slovenia,"Froc is the maker of  an award-winning high chair for toddlers and kids. It's designed for 6-month-old toddlers, 10-year-old kids, and everyone in between. The company is based in Ljubljana, Slovenia.  The company was founded in 2016.",,Ljubljana,"Baby, Consumer Goods, Health Care",Between €100K-€500K,2016,www.frockids.com,,,SI
45HC.com,https://www.eu-startups.com/directory/45hc-com/,Slovenia,"45HC is a platform that allows users to book containers on the web. They focus at enabling anyone to ship goods efficiently by making it possible for them to book containers within minutes. Their services include ocean freight, last mile delivery, and door-to-door delivery.",,Ljubljana,"E-Commerce, Freight Service, Information Technology, Insurance, Logistics, Shipping",No funding announced yet,2016,www.45hc.com,,,SI
PredictLeads,https://www.eu-startups.com/directory/predictleads/,Slovenia,"PredictLeads crawls billion of information pieces and using machine learning extracts company signals like: hiring intent, supply chain relationships, categorized events from news, competitors, business connections 
The PredictLeads APIs are used to discover net-new companies or enrich existing company profiles with new insights. Use cases range from CRM enrichment with account intelligence, lead generation using buying signals to identifying top performing companies for investment purposes.",,Ljubljana,"Artificial intelligence, machine learning, Technology",,2015,www.predictleads.com,,,SI
Beeping,https://www.eu-startups.com/directory/beeping/,Slovenia,"Beeping is an online booking platform that matches customers with a background checked, skilled, and trained professional cleaners. Individuals can connect with cleaners through the internet-enabled PC, mobile, and tablet devices. The cleaners are protected while they are on work through an insurance scheme. Secure online payment services are provided to all the consumers.",,Ljubljana,"Laundry and Dry-cleaning, Reservations, Service Industry",,2015,www.beeping.si,,,SI
Smart Optometry,https://www.eu-startups.com/directory/smart-optometry-ltd/,Slovenia,"Smart Optometry is a company providing eye care professionals with innovative software solutions for eye screening, testing and therapy. Founded in 2015 by young team of enthusiasts from fields of optometry, ophthalmology, programming and marketing with a desire to “Smart up your vision”, make eye testing fun and interesting, while still upholding highest professional standards. Smart Optometry is offering an interactive, fast, simple and precise application “Smart Optometry” intended for eye screening and testing on smart devices. It includes more than a dozen standardised vision tests with unparalleled interactivity and ease of use.",,Idrija,"Digital solutions, health, lifestyle",,2015,www.smart-optometry.com,,,SI
Tricky Tribe,https://www.eu-startups.com/directory/tricky-tribe/,Slovenia,"A smoothly operating tribe with plenty of tricks up it’s sleeve. Our bag of tricks ranges from out-of-the-box technical solutions to crazy new themes and mechanics other games never dared to approach. We are a closely knit community of friends, so you could say we sometimes resemble a tribe, especially in brainstorm sessions. Quick to move, unscathed by corporate culture.

We are a mobile gaming studio that makes unique F2P games. We’re small, adaptable and bold and we only do what hasn’t been done before. We like all sorts of games and are never afraid to delve into unexplored genres and game concepts.",,Kranj,"Gaming, Media, Entertainment, PC Games",No funding announced yet,2015,https://trickytribe.com,,,SI
Shoppii,https://www.eu-startups.com/directory/shoppii/,Slovenia,"shoppii is a sleek and smart mobile app, that encourages impulsive buying, based on location and time-limited special offers that customers can’t resist.  With shoppii, buyers will receive personalized notifications about products and services, when they are in the vicinity, and will be rewarded with great discounts, if they decide to buy it right away. Retailers are excited to have new, personalized marketing channel, where they can precisely target different buyer groups and send their showcase right into their pockets.",,Ljubljana,E-Commerce,No funding announced yet,2015,http://shoppii.si/en/,,,SI
Foora,https://www.eu-startups.com/directory/foora/,Slovenia,"Foora is a software start-up company in the field of mobility. The company creates a world where drivers are safe, driving learning enjoyable and transparent, and all road users feel relaxed. Foora do this with the help of innovative solutions for driving schools and drivers for drivers.",,Ljubljana,"Education, Information Technology, Mobile, Software",No funding announced yet,2015,https://foora.si/,,,SI
KingsBox,https://www.eu-startups.com/directory/kingsbox/,Slovenia,"2015 Born in a garage. Our story began when two friends - Dejan and Luka started making equipment in their garage. In only 5 years it grew into one of the largest providers of sports equipment in Europe and a company with more than 50 employees! Since the beginning, our main values are developing people’s full potential and making new innovative products. And we are not stopping! Giving people a playground to develop into the best version of themselves. A world where every single one of us is equipped to reach their full potential.",,Sezana,"Fitness, Health Care, Sporting Goods",No funding announced yet,2015,https://kingsbox.com/,,,SI
Tomappo,https://www.eu-startups.com/directory/tomappo/,Slovenia,"Digital assistant for every vegetable gardener, experienced or novice. And a direct connection of gardening brands and centers to their customers. Hobby gardeners need easy access to information and some help with planning their vegetable garden. Tomappo is a mobile app that gives them condensed info about vegetables, sowing calendar with weather forecasts, and means to make notes and alarms to keep track of their activities. A web app offers also an easy-to-use garden planner to plan the layout of garden beds throughout the year (taking into account crop rotation and companion planting), to estimate the yield and the needed number of seedlings. Our users can spend less time planning their activities and more time in the garden. They can also choose PRO subscription with more functionalities. Tomappo's advantage is great user experience (rated 4.5 in Google play) and all-in-one tool for gardeners, not just one segment. The team's advantage are also two PhDs with plans on how to make the app usable globally. The app is available in English, Italian, German and Slovenian.",,Nova Gorica,"Mobile Apps, Software Development, Hobby Gardening",No funding announced yet,2015,https://tomappo.com/,,,SI
MedicoHealth,https://www.eu-startups.com/directory/medicohealth-2/,Slovenia,"MedicoHealth blockchain-based project is designed to improve the fragmented healthcare system, where we know we can make a significant difference for the better by tackling just one truly important issue. An average patient anywhere in the world has very limited options when in need of prompt, a fordable, and reliable consultation about their condition from a physician or a specialist of their choosing. MEDICOHEALTH Platform allows for fully anonymous, safe, and client communication with the world's physicians. Physician credentials, together with license validity information are updated in an immutable decentralized database. Patient data is anonymously stored and accessed only by selected physicians for a limited amount of time. Payments are fully tokenized and anonymous. Token runs the system and compensates the service provider, platform, underlying protocol, and blockchain layer use.",,Ljubljana,"Health Care, Hospital, Information Technology, Internet",No funding announced yet,2015,https://medicohealth.io/,,,SI
URBANapp,https://www.eu-startups.com/directory/urbanapp/,Slovenia,"UrbanApp is a unique social integral platform for optimizing app engagement and generating swift personalized geo-specific content. It informs you about relevant urban web sites and applications promptly at your thumb reach, anywhere you need them! It primarily ease and make faster the access to desired information and at the same time it enables you to access a number of very useful urban applications. It saves your precious time when going through a number of internet contents. An active network of users and editors are engaged to share advisable and favourite web contents. The platform edits, segments and passes them on back into the community and targets the user at the right time. Urban people get a quick access to relevant information about regions and cities, mobility, local offers, they are buying cheaper and at the same time they contribute to the financial fund for local sustainable projects, which can be suggested and chosen. UrbanApp is a new means of sharing targeted information and it is a mobile promotional centre, with the aim to become the ultimate all-in-one urban application. Life is simpler with UrbanApp!",,Ljubljana,"Advertising, Mobile, Social Media",No funding announced yet,2015,http://www.urbanapp.net/,,,SI
SOLOPEX,https://www.eu-startups.com/directory/solopex/,Slovenia,SOLOPEX combines the power of industrial AI with engineering expertise to revolutionize the IT toolbox for planning and operating industrial manufacturing systems. SOLOPEX planning automation software increases managerial oversight and control of the shopfloor while boosting production efficiency. Production controllers can generate mathematically optimized work schedules based on strategic management goals and drive growth across the entire value chain through standardized planning and dedicated use of artificial intelligence.,,Vrhnika,"Artificial Intelligence, Cloud Computing, Consulting, Consumer Electronics",No funding announced yet,2015,https://www.solopex.com/,,,SI
W3B,https://www.eu-startups.com/directory/w3b/,Slovenia,"Today, according to the results achieved in digital marketing, the W3B agency is one of the best digital (online) agencies in Slovenia. We work with the largest creative and media agencies, and direct clients include small, medium and large companies. We are adorned with numerous recognitions and awards in the field of advertising performance, which we won together with our partners and clients. Together with the company, employees are also developing and growing, staff training, development of new technologies and growth (personal and business) mean a lot to us.",,Ljubljana,"Advertising, Content Marketing, Digital Marketing, Internet, Marketing",No funding announced yet,2015,https://www.w3b.si/,,,SI
TopApp,https://www.eu-startups.com/directory/topapp/,Slovenia,"When developing mobile applications, our focus lies on building something that adds value to your business. You will get user-friendly apps which are secure, scalable and fast, thanks to our well-reviewed philosophy. Personal development and continued learning is an essential part of our developer’s culture and core to our success. We always encourage our app developers to find where they excel and what they love, so they can focus on working within their areas of expertise to maximize results. We believe in building and designing iOS and Android applications that solve problems with positive and quantifiable results. We also strive to do the right thing when it comes to our customers, staff and other stakeholders to guarantee that we develop long-term relationships built on both trust and respect. We aim to deliver incredible value for the time and money invested.",,Trzin,"Health Care, iOS, Mobile, Software",No funding announced yet,2015,http://www.topapp.si,,,SI
bunny.net,https://www.eu-startups.com/directory/bunny-net/,Slovenia,"Go faster than the fastest with the next-generation CDN, edge storage, and optimization service. We make lightning fast performance at any scale easier than ever before. Hop on one of the fastest global networks in the world. Supercharge your website, downloads, video and more. With Bunny CDN speed and security are just a click away. Thanks to global replication across 4 continents, Edge Storage offers up to 5X faster download speeds and latencies compared to traditional cloud storage. Bunny Optimizer automatically minifies, compresses and optimizes your static files on the fly and provides a powerful image processing API to resize, crop and manipulate images in real-time.",,Kranj,"Content Delivery Network, Enterprise Software, Internet, Web Hosting",No funding announced yet,2015,https://bunny.net,,,SI
Feel Slovenia,https://www.eu-startups.com/directory/feel-slovenia/,Slovenia,"The Slovenian Tourist Board (STB) is a national tourist organisation responsible for planning and carrying out marketing policies in regard to Slovenia’s comprehensive tourist offerings. Furthermore, this organisation is also entrusted with the task of developing Slovenian tourism. Slovenian A green boutique global destination for high-end visitors seeking diverse and active experiences & peace. Discover amazing Slovenia impressions, travel tips and ideas to explore, feel and share #green, #active and #healthy Slovenia. #ifeelsLOVEnia.",,Ljubljana,"Leisure, Tourism, Travel",No funding announced yet,2015,https://www.slovenia.info/,,,SI
eVinyard,https://www.eu-startups.com/directory/evinyard/,Slovenia,"Elmibit is a digital agriculture solution company that develops and operates smart agriculture software products, under the brands eVineyard and eOrchard.  eVineyard is the ultimate vineyard management software for any winery that wants to get a competitive edge over others. Wineries that employ eVineyard software can easily lower costs of grape production, raise the quality of grapes to a completely new level, and improve wine business operations.  eVineyard helps winegrowers to keep track of vineyard work activities, monitor in-vineyard microclimate, analyze data, and give precise advice - for spraying and irrigation optimization - to grow better grapes with fewer resources.",,Gornja Radgona,"GreenTech, Information Technology, Software, Wine And Spirits",Between €1-€100K,2015,http://www.evineyardapp.com/,,,SI
Radian,https://www.eu-startups.com/directory/radian/,Slovenia,"We digitise and automate work with our own digital MSA platform.  It is a complete ecosystem that adapts to a company's needs, made up of different modules: web and mobile applications linked together into a single network.  Our customers include companies that provide services and manufacture a variety of products. We want manufacturing companies to operate as efficiently as possible with care for the environment. That way, employees can devote most of their time to family and children while modern digital technology handles the routine work.",,Ljubljana,"Industrial, Industrial Automation, Manufacturing",Between €5 million-€10 million,2015,https://msaplatform.si/,,,SI
BPCS,https://www.eu-startups.com/directory/bpcs/,Slovenia,"Less is more. sometimes the most.
Big agencies offer great ideas for a lot of money, but sometimes they have a superficial attitude and are a little cumbersome. Small agencies offer a little smaller ideas for a little less money, but top-notch responsiveness, complete dedication, and a genuine attitude.

What you want is the best of both worlds. What you need is a big little agency. And you just found her. 
adaptable. responsive. versatile. agency for new times.",,Ljubljana,"Advertising, Marketing, Advertising Services",No funding announced yet,2015,https://www.bpcs.si/,,,SI
Ulla,https://www.eu-startups.com/directory/ulla/,Slovenia,"Founded in 2015, Ulla Labs is the design brains behind Ulla, a smart and engaging contemporary wellness tool that helps people live a healthier life. Headaches, fatigue, obesity and weak immune systems were just some of the issues we wanted to address when we began working to create something new – a unique product that would respond to real health and lifestyle concerns that affect everyone.

Our aim was to make Ulla incredibly simple to use, with end-users and their hopes and habits foremost in mind. As a result, everyone – from the technically unengaged to notification-swamped gadget enthusiasts – gets the full benefit of our innovative product. We all now drink more water, throughout our entire day – and feel better for it.",,Vrhnika,"Information Technology, Personal Health, Electronics Manufacturing",No funding announced yet,2015,https://www.ulla.io/,,,SI
ZeroPass,https://www.eu-startups.com/directory/zeropass/,Slovenia,"ZeroPass is password-less multi-device keychain and private keys recovery manager. ZeroPass lets you live without passwords and fear of attackers or snoopers. Multi-signature design allows for password recovery, without exposure to security breaches (external and internal), leaving no single point exposed.

Not that long ago, we had to remember and type telephone numbers to reach other people. Most people also kept paper address book. Now we just click on people’s face (icon) to call them and never worry about losing their contacts; numbers get updated automatically, we barely even see them. 

This is how we see the future of passwords and private keys. Human brain is not designed to hold and manage them securely, so it is only natural that passwords and keys become invisible for users.",,Kranj,"Computer, Information Technology, Network Security",No funding announced yet,2015,https://zeropass.io/,,,SI
VAREZ,https://www.eu-startups.com/directory/varez/,Slovenia,"VAREZ, doo Sales and service of welding and cutting equipment. VAREZ doo is a company specializing in the sale and service of welding and cutting technology. We are an importer and agent of many well-known manufacturers in the field of welding and plasma cutting. 
 
We are increasing our sales program day by day and adapting to the needs of our customers. Our goal is to provide the customer with a complete offer in our field not only by selling appliances, but also with all further support. Because we are aware that the client is the most important link in our work, we listen to him and with our professional help we help him make the right decision.
 
To make an easier decision regarding the selection of products from our sales program, we offer you a test of these by prior arrangement.",,Ljutomer,"Consumer Goods, E-Commerce, Sales, Trading Platform",No funding announced yet,2015,https://www.varez.si/,,,SI
Dormito.re,https://www.eu-startups.com/directory/dormito-re/,Slovenia,"Dormito.re is B2B web service for small and middle accommodation owners, family hotels and tourist agencies which helps them to simplify their daily tasks, to fill empty capacities, to start knowing their guests better and to present their digital content to their guests directly. It offers three fixed monthly subscription plans (Starter, Business and Enterprise), starting from 22€/month with 0% booking commission fee. Only broadband internet connection needed. Available from anywhere at anytime.

Manage and promote accommodation capacities with ease. Create travel offers and keep in touch with your guests. Dormito.re gives you everything you need to manage your accommodation offer and promote it on-line. Use provided tools to fill empty capacities and to keep in touch with your guests. All of that mobile ready, reachable anywhere and anytime.",,Ljubljana,"Hotel, Tourism, Hospitality",No funding announced yet,2015,http://www.dormito.re,,,SI
CORPOCABANA,https://www.eu-startups.com/directory/corpocabana/,Slovenia,"Made in the land of sport, sun, and samba. In an ethical way, in excellent working conditions, and in one of the most modern facilities in South America. Top materials, advanced technology, high protection, and support.

Activewear for running, fitness, yoga, pilates,… and free time · Tights, leggings, sports bras, and tops · Running, fitness, hiking etc.

HIGH TECHNOLOGY IN MOTION - Specialized and Attractive Sportswear made in Brazil.
Corpocabana l.t.d. It is a Slovenian-based company that deals with specialized and attractive clothing for sports and recreation. Top-quality materials and latest manufacturing technology for activewear that feature SeamlessDry, Antimicrobial, High Compression, NILITBreeze, UV50 + HIGH-Breathability ... Characteristics that provide high compression, excellent thermo-regulation, extreme comfort, and freedom of movement, whether it be professional training or jogging. Entirely made in Brazil",,Ljubljana,"E-Commerce, Fashion, Social Shopping",No funding announced yet,2015,https://www.corpocabana.com/,,,SI
Violanto,https://www.eu-startups.com/directory/violanto/,Slovenia,"Violanto builds artificial intelligence to understand eCommerce market changes, consumer behaviour and ACT on it. Founded in 2015, Violanto provides data driven eCommerce Solution by measuring and acting on the demand in real-time.  It started by focusing on online fashion, bringing disruptive approach to stir & excite this Multibillion dollar industry.

We use vast amount of data and proprietary algorithms to teach computers how we FEEL about products and services – creating higher conversion, sales and long-lasting relationship with each customer. Welcome to eCommerce 2.0. Managed by AI. Built by us.",,Ljubljana,"Artificial Intelligence, E-Commerce, Internet Publishing",No funding announced yet,2015,https://violanto.com/,,,SI
E2grow,https://www.eu-startups.com/directory/e2grow/,Slovenia,"E2grow is looking for innovative methods to instill new mindsets and habits in people, teams, and organizations. Founded in 2015 and is based in Ljubljana. E2grow methodology uses behavioral engineering to create dream teams. 

Unlike other people development programs our focus is on team development. We create a habit of continuous improvement which enables sustainable growth of each team as 90% of knowledge gained in traditional training is lost and doesn’t get applied if not reinforced.  

Highly experienced e2grow certified coaches around the world can help you drive behavioral engineering intervention that is built from a set of live individual and team coaching sessions, enhanced with scheduled activities that help individuals achieve a long-lasting positive behavioral change and enable their teams and organizations achieve the desired cultural change and business goals.",,Ljubljana,"Consulting, Management Consulting, Leadership Development",No funding announced yet,2015,https://www.e2grow.com/,,,SI
LuckyOne,https://www.eu-startups.com/directory/luckyone/,Slovenia,"LuckyOne is a toy store that sells balance bike, scooter, and tricycles. We are young team of entrepreneurs from Slovenia. LuckyOne was created from our love for children and experience working with infants and growing kids. As people who are really passionate about helping children develop the right way, we are focused on creating resourceful construction toys for children to help them in the early stages of their life while they learn how to walk and navigate all aspects of social communication.

We are a small family business that believes in the unlimited potential of our little heroes. We understand the relevance of product innovation and believe that it has contributed to our commitment to sustainable development and the desire to produce toys that will contribute to the best physical and social development of children.",,Kranj,"E-Commerce, Baby goods, Kids goods",No funding announced yet,2015,https://www.lucky3in1.com/,,,SI
Invented4,https://www.eu-startups.com/directory/invented4/,Slovenia,"Inventedfor.com, is a crowdsourcing platform where idea owners can check the global market potential and realize product idea without any financial input or public disclosure of the idea. We make this happen by providing a link between the companies that hunt for great ideas, and creative individuals who lack the means or knowledge to bring their inventions to life. 

Our mission: to transform great ideas into smart products that will bring creativity, value, and simplicity into our daily lives. We have a trail of successful market launches behind us, and our office is buzzing with new projects.",,Ljubljana,"Crowdsourcing, Design Services, Bringing product ideas to life",No funding announced yet,2015,https://www.inventedfor.com/en/,,,SI
BSPlayer,https://www.eu-startups.com/directory/bsplayer/,Slovenia,"BS.Player is used by more than 70 million multi media users throughout the world and it has been translated into more than 90 languages worldwide. All downloaded versions of our FREE version exceed the sum of all downloads of competitive media players and payable WebM or DVD players. Because it does not use much of the CPU processing resources for multimedia playback it is suitable for all those who use slightly less capable computers. Now, you can finally enjoy the playback of HD DVD and AVCHD movies of the highest quality with minimal system requirements. BS.Player can playback any YouTube movie directly from the internet and save it to local disk.",,Ljubljana,"Audio, Hardware, Information Technology, Video",No funding announced yet,2015,https://www.bsplayer.com/,,,SI
Hajdi.si,https://www.eu-startups.com/directory/hajdi-si/,Slovenia,"It all started with a boy named Dante When he was still happily kicking in the belly, future mother Hajdi, once a children's singer with almost evergreen songs ""Our Dog"" and ""Rooster"", found that the children's world can be fun too in trends. The story began. Her husband, tired of the constant visit of postal couriers, gave her the Hajdi.si domain for her birthday, which soon became an alternative to the classic offer of products for children.

Hajdi.si is the leading Slovenian store that offers an alternative to the classic offer of products for children. After the successful start of the online store, we opened a physical store in Celje. It is famous as one of the most beautiful children's boutiques in Europe and we are especially proud of that.

We have created a store for moms and toddlers who want something special. Something that makes every day a little more beautiful, a little more fun. Each product has its own story and is chosen by moms who value moments in life with their loved ones. And that's why they want to diversify them and simplify everyday tasks.",,Celje,"E-Commerce, Fashion, Toys, Wholesale",No funding announced yet,2015,https://www.hajdi.si/,,,SI
Termodron,https://www.eu-startups.com/directory/termodron/,Slovenia,"We are specialists in the field of precision agriculture.

With our knowledge, we help farmers take advantage of the opportunities offered by digitization and data analysis. We started writing the story in 2018, when we started the first attempts to use multispectral images with drones for the purpose of fertilizing cereals. Due to good results and the desire for constant learning, we work with some of the largest Slovenian farms and companies and are constantly expanding the range of basic and additional services.",,Maribor,"Agriculture, AgTech, Drones, Software",No funding announced yet,2015,https://termodron.si/,,,SI
Citizen D,https://www.eu-startups.com/directory/citizen-d/,Slovenia,"Citizen D is a non-profit organization that promotes active citizenship. Citizen D was founded in 2015 and is located in Ljubljana. Citizen D Institute, CITIZEN D is a private institution for the promotion of active citizenship. 

The Citizen D Institute encourages the development of active citizenship, develops media literacy and raises citizens' awareness of the safe use of online technologies. We design and help create an equal, high-quality and secure digital environment for all individuals, regardless of their strength in the social environment.",,Ljubljana,"CivicTech, Non Profit, Social Organizations",No funding announced yet,2015,https://www.drzavljand.si/,,,SI
Svetila.com,https://www.eu-startups.com/directory/svetila-com/,Slovenia,"Through decades of working experience, Svetila.com has gained tens of thousands of satisfied customers and appropriated an important piece of the world's lighting, light bulbs and luminaires market. Everything for lighting and luminaires.

Online shop for lighting, light bulbs, lamps and lights. An exceptional range of quality bulbs and lamps from world-class manufacturers at best prices.

When you need lamp, light bulb or luminaire for the home or office, Svetila.com offers a broad portfolio of light options for a broad range of technical and professional lighting applications.",,Domzale,"Lighting, Design, Decorative Luminaire",No funding announced yet,2015,https://www.svetila.com,,,SI
Horticool,https://www.eu-startups.com/directory/horticool/,Slovenia,"Horticool is a gardening assistant that enables urban people to grow food in apartments. Horticool was created to promote apartment gardening culture all across the globe. Garden, even the smallest one, brings joy to everyone while watching plants grow, it provides healthy, always available food and great meals for the whole family, it bring benefits to environment and - it looks really great. Gardens can be simple or incredibly complex but the pleasure is always great. No apartment is too small for a garden. Join the wave of apartment gardening! We'll lead you through every step.",,Ljubljana,"Artificial Intelligence, Home and Garden, Lifestyle",No funding announced yet,2015,https://www.horticool.com/,,,SI
SAVING d.o.o.,https://www.eu-startups.com/directory/saving-d-o-o/,Slovenia,"Producer of registered ambulatory SAVVY ECG backed by cloud real-time SW for analyses. SAVVY ECG is 
- rechargable ecg 
- used in primary and cardiology health care level
- registered for ambulatory and home use
- backed by AI cloud base (on demand and/or real time option)
- looking for equity partner for up to 50%+1 vote",,Ljubljana,"Atrial fibrilation, brain stroke, heart rhythm issues",No funding announced yet,2015,www.savvy.si,,,SI
Feelif,https://www.eu-startups.com/directory/feelif/,Slovenia,"Feelif d.o.o. is a high-tech company with a focus on information systems for the blind and visually impaired. Our goal is to empower the blind and visually impaired so that they can easily access information in digital form.

Our patented technology used by Feelif is a product of our own research and innovation. We have invented technology that enables blind to feel shapes on a touchscreen. Now we are using that technology to create multi sensory digital educational content, games and practical apps for the blind and visually impaired.",,Trzin,"blind, visually impaired, sensor",,2015,https://www.feelif.com/,,,SI
Smart Futuristic,https://www.eu-startups.com/directory/smart-futuristic/,Slovenia,"The focus of Smart Futuristic is to solve problems for modern thinking consumers and businesses. By acting sustainably, the startup aims to create user-oriented projects that make a tangible impact on our future - whether this means reducing food waste, making the most of unused resources, or simplifying day-to-day experiences.",,Ljubljana,"impact, food waste, sustainability",,2015,http://smartfuturistic.com/,,,SI
MedicoHealth,https://www.eu-startups.com/directory/medicohealth/,Slovenia,"MedicoHealth blockchain-based project is designed to improve the fragmented healthcare system, where we know we can make a significant difference for the better by tackling just one truly important issue. An average patient anywhere in the world has very limited options when in need of prompt, a fordable and reliable consultation about their condition from a physician or a specialist of their choosing. 

The MedicoHealth Platform allows for fully anonymous, safe and client communication with world’s leading physicians. Physician credentials, together with license validity information are updated in an immutable decentralised database. Patient data is anonymously stored and accessed only by selected physicians for a limited amount of time. Payments are fully tokenised and anonymous. Token runs the system and compensates the service provider, platform, underlying protocol and blockchain layer use.",,Ljubljana,"blockchain, health, tockens",,2015,https://medicohealth.io/,,,SI
Viberate,https://www.eu-startups.com/directory/viberate/,Slovenia,"Viberate is a service that gathers artists, places, events and festivals in the first truly global music network. On the Viberate platform, they are presented with comprehensive profiles that include everything that matters: from basic information and social media links​ to photos, videos, track previews, gig dates and even ticket links.",,Ljubljana,"music, events, network, social media",,2015,https://www.viberate.com/,,,SI
Tosla,https://www.eu-startups.com/directory/tosla/,Slovenia,"Tosla, an award winning food startup from Slovenia, is an innovator in the sweeteners industry. Building on the consumer's demand for natural products we deliver clean nutritional solutions. The young company provides the beverages, food, nutraceutical and pharma industries with high quality natural solutions to mark your product healthier.",,Ljubljana,"sweeteners, food, nutritions",,2014,http://www.tosla.si/,,,SI
NiceHash,https://www.eu-startups.com/directory/nicehash/,Slovenia,"NiceHash is the most popular cryptocurrency mining and trading platform. By connecting your PC to our exchange, you can earn Bitcoin and trade over 60 different coins. At www.nicehash.com, you may join millions of other miners from all over the world. Everything you need to know about crypto in one spot.",,Maribor,"Bitcoin, Cryptocurrency, FinTech, Marketplace",No funding announced yet,2014,https://www.nicehash.com,,,SI
