name,link,category,businessDescription,basedIn,tags,totalFunding,founded,website,companyStatus,linkedin,country,longBusinessDescription
Rekki,https://www.eu-startups.com/directory/rekki/,Finland,Rekki is a service that makes it easy to sell used clothes and whose pre-screened assortment of products is both safe and convenient.,Tampere,"E-Commerce, Fashion ,Internet, Web Design",No funding announced yet,2015,rekki.fi/,,,FI,
Basemark,https://www.eu-startups.com/directory/basemark/,Finland,Basemark Oy is a real-time graphics and compute software solution for mission-critical industrial applications. Basemark also develops system performance evaluation tools such as Basemark Automotive Testing and Basemark GPU.,Helsinki,"Automotive, Computer Vision, GPU, software",,2015,www.basemark.com,,,FI,
Playvation Ltd,https://www.eu-startups.com/directory/playvation-ltd/,Finland,"Playvation Ltd is a Finnish EdTech company designing high-quality language learning solutions for early education institutions. Their flagship product is Moomin Language School, a playful, research-based, digital language learning service. It has already captured the hearts and minds of tens of thousands of children, parents and teachers around the globe.",Helsinki,"edtech, language learning, early childhood education",,2015,https://www.moominls.com/,,,FI,
Jobilla,https://www.eu-startups.com/directory/jobilla/,Finland,"Jobilla creates cost-efficient, scalable recruitment campaigns which utilize social media that reach out to ideal candidates and filter suitability through a short series of qualifying questions via easy-to-use, mobile-optimized forms. Candidates are then screened and prioritized utilizing AI in a process that takes minutes instead of weeks of work from expensive headhunters.",Helsinki,"Human Resources, Recruiting, Social Media",Between €1 million-€ 2.5 million,2015,https://www.jobilla.com/en/,Active,,FI,
HEI Schools,https://www.eu-startups.com/directory/hei-schools/,Finland,"HEI Schools is a pioneer in providing a unique Finnish brand of research-based early education globally. The company is offering a premium learning center concept, an easy-to-use digital curriculum platform and pedagogical tools for educational operators and teachers outside of Finland to use.",Helsinki,"EdTech, Education, Training",Between €2.5 million-5 million,2015,http://heischools.com/,,,FI,
FinlandWayÂ® Schools,https://www.eu-startups.com/directory/finlandway-schools/,Finland,"FinlandWay® Schools is a leading research-based high-quality Early Education franchise system from Finland designed by education and impact experts from leading universities. Already present in three continents and in five languages, It focuses on bringing scalable and accessible quality solutions to fast-growing markets around the world.",Helsinki,"preschool franchise, early childhood education, kindergarten",Between €100K-€500K,2015,www.franchise.finlandwayschools.com,,,FI,"FinlandWay® Schools is a leading research-based high-quality Early Education franchise system from Finland designed by education and impact experts from leading universities. Already present in three continents and in five languages, It focuses on bringing scalable and accessible quality solutions to fast-growing markets around the world. 
FinlandWay® packages the most comprehensive early education solution from Finland,  including daily lesson plans based on Finland’s world-leading early education curriculum, an extensive teacher training programme, Nordic school design,  technology to support monitoring and reporting and ongoing support from its expert team.
FinlandWay® Schools is a selected certified member of Education Finland, the export platform of the Finnish National Education Agency (Ministry of Education)."
Grundium,https://www.eu-startups.com/directory/grundium/,Finland,"Grundium is a privately held start-up established in October 2015 in Tampere, Finland. The company has grown rapidly and is nowadays a global leader in advanced multi-camera technology. The secret behind their success is the cutting-edge camera solutions built for their customers needs  for places where the only limit is your imagination.",Tampere,"camera, technology, advanced",,2015,www.grundium.com,,,FI,
Lightneer,https://www.eu-startups.com/directory/lightneer/,Finland,"We are Game Scientists at Lightneer! We created a unique GameLab, a multidisciplinary and systematic approach to mobile games development, that allows our world-class team to take best game concepts to market in just a handful of weeks. The next hit game is on its way! Creators of the GameLab approach to mobile games development. We can take best game concepts to market in just a handful of weeks.",Helsinki,"games, mobile,  gaming",,2015,www.lightneer.com,,,FI,
Yetitablet,https://www.eu-startups.com/directory/yetitablet/,Finland,"etitablet is the most intuitive, versatile and high-performance giant tablet. 

What makes it special is its open Android OS, a high-performance hardware and curated applications for different industries like healthcare, education, construction, business and tourism.

With the Yetitablet we enable our customers to learn, play, communicate and collaborate more efficiently.",Espoo,"giant tablet, android, high performance",,2015,https://yetitablet.com/,,,FI,
FamilyWithKids.com,https://www.eu-startups.com/directory/familywithkids-com/,Finland,"FamilyWithKids.com is a global online marketplace for kids-friendly services, a unified source of structured and moderated information, with no ads and an easy booking system. The service is freemium: the basic listing is free and companies can pay to get premium placement or to use the booking engine.",Finland,"marketplace, booking, kids",,2015,https://www.familywithkids.com/en,,,FI,"FamilyWithKids.com is a for-profit business with a strong social agenda: we are on a mission to make the world more tolerant, loving, and kids-friendly, with the ultimate goal of enabling families to live happier lives.
FamilyWithKids.com is a global online marketplace for kids-friendly services, a unified source of structured and moderated information, with no ads and an easy booking system. We are freemium, so the basic listing is free and companies can pay to get premium placement or to use the booking engine.
We work to empower parents all over the world to discover and book the best-fitting services for their families and kids, and to save time on making informed purchase decisions. We also provide kids-friendly companies with the most affordable and effective channel of communication with parents.
FamilyWithKids.com was launched in the spring of 2015."
Music Video Hype,https://www.eu-startups.com/directory/music-video-hype/,Finland,"Music Video Hype is a music video promotion platform for musicians, record labels and music video distribution companies.",Helsinki,"Music Video Promotion Company, Music Video Promotion, Music Promotion",No funding announced yet,2015,https://musicvideohype.com/,,,FI,
Meru Health,https://www.eu-startups.com/directory/meru-health/,Finland,"We are on a mission to improve the lives of people living with depression. 

Founded by experienced entrepreneurs and scientists, Meru Health develops and delivers cost-effective, clinically proven and engaging digital solutions to empower people living with depression.",Helsinki,"Healthcare, Wellness, Digital Health, Depression",,2015,www.meruhealth.com,,,FI,
Neuro Event Labs,https://www.eu-startups.com/directory/neuro-event-labs/,Finland,Neuro Event Labs develop scalable solutions for registering data about patient’s epilepsy seizures by using video and other sensors; combined with smart analytics helping medical staff to use the data efficiently; as well as tools for patients to take an active role in the care taking process.,Tampere,"MedTech, Epilepsy, Smart Analytics, Healthcare",,2015,www.neuroeventlabs.com,,,FI,
MaaS Global,https://www.eu-startups.com/directory/maas-global/,Finland,"MaaS - Better Than Your Own Car 
 
Imagine if all your daily travel needs would be covered, with one simple app, with one simple payment – directly from your mobile. Travel as much as you like with a flat fee, or pay-as-you-go, with buses, trains, taxis, bikes, cars and more. MaaS provides you the ultimate way to move around.

Our revolutionary mobile app, Whim, liberates people from timetables, fixed routes, parking worries and the high costs of owning a car. Born out of a need to be spontaneous, it gives people access to a huge variety of transport options. A Whim subscription means true freedom of mobility.",Helsinki,"Whim, Mobility as a Service, TravelTech, FinTech",,2015,www.maas.global,,,FI,"Changing the Way You Move
MaaS Global Ltd is bringing into reality the concept of Mobility as a Service (MaaS), by building the world’s first mobility ecosystem. MaaS Global aspires to upgrade the service level of transportation by joining together public and private transportation providers. Collaboration and integration of services will create a seamless and compelling travel experience for everyone, locally and globally."
Hostaway,https://www.eu-startups.com/directory/hostaway/,Finland,"Hostaway is the world's leading vacation rental customer relationship management software, perfect for those with 5 to 1,000+ listings. We make it easy for you to get more out of your business while spending less time with tedious manual tasks.",Helsinki,"PropTech, Vacation Rentals, Airbnb Management, CRM",,2015,www.hostaway.com,,,FI,
Vertical,https://www.eu-startups.com/directory/vertical/,Finland,"We stimulate growth through collaborative, strategic and transactional services. Our key expertise are: Market Intelligence, Transaction Advisory, Service Design, Innovation Strategy, Collaboration Projects and venture Building. 

In the early days of Vertical, we supported startups to become the best versions of themselves. We were great at what we did, yet along the way we noticed the changing needs of the market, and realised we could offer something even better.

We adapted and grew into a new space, to focus on strategic development and using collaboration as a tool.",Helsinki,"Growth Partner, Market Intelligence, Venture Building",,2015,www.vertical.vc,,,FI,
Freska,https://www.eu-startups.com/directory/freska/,Finland,"Freska is known as the fastest growing home services technology company in the Nordics. The on-demand subscription home cleaning service matches carefully selected and trained cleaning professionals with customers through a booking platform, optimizing the cleaning gig in the most efficient way possible.",Helsinki,"Home Services, Housekeeping Service, Service Industry",,2015,https://freska.fi/,,,FI,
Goodio,https://www.eu-startups.com/directory/goodio/,Finland,"Our vision is to be a radically transparent company that offers quality products for the well-being of the people and environment. We aim to reinvent chocolate and food industry by leading with example. We are known for our strengths in the following: an organic and fair supply chain, excellent design, delicious products and always putting the well-being of the people and the planet first",Helsinki,"Chocolate, Health, Ice Cream, Nutrition",,2015,http://www.goodio.fi/,,,FI,
Koukoi Games,https://www.eu-startups.com/directory/koukoi-games/,Finland,"Koukoi Games is a mobile game company located in Oulu, Finland. Koukoi focuses on producing original and licensed entertainment IP mobile games with exceptional production values and memorable experiences - from bringing own ideas to life through our games towards working with Hollywood studios, TV-networks and global entertainment companies.",Oulu,"Mobile Games, Gaming, Koukoi Games, Oulu",,2015,www.koukoi.com,,,FI,
Valossa,https://www.eu-startups.com/directory/valossa/,Finland,"Valossa provides unparalleled video recognition and content intelligence capabilities to capture new value of video. Valossa AI is a world-leading technology platform that enables a completely new generation of analytics and content profiling tools bringing forward new ways of monetizing video.

Valossa’s vision is to develop an AI that understands video like a human does.",Oulu,"AI, Video Recognition, Machine Learning, Valossa, Oulu",,2015,www.valossa.com,,,FI,
Kopla Games,https://www.eu-startups.com/directory/kopla-games/,Finland,"Kopla Games is a mobile gaming startup from Tampere, Finland. The company was founded in 2015 by four seasoned developers who initially teamed up while working on Rovio's Angry Birds franchise.
 
Fueled by a passion for action role-playing games, Kopla takes the long life-time and immersive experience of the genre and makes it accessible and appealing to a wide audience.",Tampere,"Computer Games, Gaming, Kopla Games, Tampere",,2015,www.koplagames.com,,,FI,
Reactored,https://www.eu-startups.com/directory/reactored/,Finland,Reactored is a digital learning platform for foreign languages which takes advantage of continuous self-testing and active recall.,Hämeenlinna,"EdTech, Language app, Foreign Languages, Reactored, Finland",,2015,https://reactored.com/,,,FI,
QuietOn,https://www.eu-startups.com/directory/quieton/,Finland,"QuietOn earbuds drown out annoying environmental noises, allowing you to find calm in noise.",KEMPELE,"Wearables, Consumer Electronics, Sleep, Wellness, QuietOn, Finland",,2015,https://quieton.com,,,FI,"QUIETON - FIND YOUR SILENCE
ACTIVE NOISE CANCELLING EARPLUGS
QuietOn uses active noise cancellation, designed to reduce low frequency ‘bass’ noises that traditional ear plugs can’t block, such as the hum of airplane engines, snoring, and normal background noise. With noise cancelling ability up to 40 dB, QuietOn is on the same level as the best on-ear noise cancelling headphones.
EASY TO USE
QuietOn is incredibly easy to use with no wires to detangle, settings to adjust, or buttons to press. Once you remove them from their carrying case, they’re on and active, ready to go. Follow the included step by step guide to ensure a proper fit to get the most out of QuietOn.
LONG BATTERY LIFE
With 50 hours of use on a single charge, QuietOn has the longest battery life of any wireless noise cancelling device. The included carrying case also functions as a convenient charger, and features indicator lights on the front that let you know when it’s done charging.
WIDE VARIETY OF USES
No matter your need, QuietOn can help. These innovative ear plugs are ideal for everyone, from frequent travelers who want to drown out the din of the airplane cabin or motorcycle engine.
PRODUCT SPECIFICATIONS
Comes with a pair of QuietOn, three pairs of eartips - two pairs of silicone eartips and one pair of Comply Foam eartips, and charging case.QuietOn is an earplug that combines active noise cancellation and acoustic noise attenuation to create silence. The earplugs have no wires and are small enough to fit in your ears, enabling you to comfortably sleep with your head on a pillow. The noise cancellation is optimized to reduce noises that affect sleep, such as noise coming through walls and snoring."
Get Mezzanine Financing,https://www.eu-startups.com/directory/get-mezzanine-financing/,Finland,"Get Mezzanine Financing is all about helping business leaders obtain mezzanine financing for their companies.

Mezzanine financing is a type of capital that has some of the characteristics of bank loans and some of owners share capital.

Typically it is structured as a loan, though in such a way that it doesnt make primary lenders (that is banks) uncomfortable. This is achieved through often very low  cost of servicing that loan during the early years of the financing. Specifically, this means little or no principal repayments, as well as interest payments.

During that period the company taking on mezzanine capital is expected to grow or, at least, improve its cash flow generating ability and also equity value.

The mezzanine financing firms expect to eventually earn from the interest that is paid later on and, often, participate in some way in the shareholder benefits resulting from the increase in the company value.

GetMezzanineFinancing.com not only clarifies the whole concept of this specialized form of financing, but it also helps companies looking for mezzanine capital to find the right partners that can provide such funds.

Mezzanine financing is especially attractive for middle-market companies, which have limited access to both public debt markets and bank financing. Besides, this form of financing results in very little dilution to the existing shareholders.

Furthermore, mezzanine capital is also widely utilized in private equity sponsored transactions to allow for higher levels of debt.",Espoo,"financing, capital, lender",,2015,http://www.getmezzaninefinancing.com,,,FI,
Unikie,https://www.eu-startups.com/directory/unikie/,Finland,"Our mission is to build a great and exciting firm for exceptional software talent and to provide our clients with unmatched service and competence.

We develop technology for secure realtime processes and offer consulting for related demand. Our services meet at the heart of three global macro trends - IoE, 5G and AI, where we enable the use of continuous situational awareness for decision making and guidance.",Tampere,"Software, IoE, 5G, AI",No funding announced yet,2015,https://www.unikie.com/en/,,,FI,
N.Rich Inc.,https://www.eu-startups.com/directory/n-rich-inc/,Finland,N.Rich is a software platform by N.Rich Technologies Inc. for managing advertising audiences over the long B2B enterprise marketing and sales funnels. N.Rich adds account based targeting directly to the world's best ad-buying platforms. Only with N.Rich you can buy ABM advertising with Cost-Per-Click (CPC) using your own account with no intermediaries. N.Rich real time reporting verifies marketing influence to all sales opportunities even without any identified leads.,"Helsinki, Southern Finland","Advertising, Advertising Platforms, B2B, Enterprise Software, Marketing",Between €2.5 million-5 million,2015,https://www.n.rich,,,FI,
Zadaa,https://www.eu-startups.com/directory/zadaa/,Finland,"Zadaa is the world’s first marketplace that has made selling and buying secondhand fashion as simple as in an online store. Sellers just sell, ship and get paid. Buyers just buy, receive and wear it.

The company solves three of the main issues any marketplace confronts: logistics, matching and engagement.

Since our launch in 2016 we have grown our network to more than 500.000 users and having over a million items for sale in the app as well as collaborated with top brands, designers, fashion & lifestyle influencers and some of the biggest logistic companies.",Helsinki,"Apps, E-Commerce, E-Commerce Platforms, Fashion, Marketplace, Mobile",Between €5 million-€10 million,2015,http://www.zadaa.co,,,FI,
VisiLean,https://www.eu-startups.com/directory/visilean/,Finland,VisiLean is a cloud-based lean construction service integrated with BIM.,Helsinki,"Construction, Information Technology, Real Estate, Software",Between €1 million-€ 2.5 million,2015,http://www.visilean.com/,,,FI,
Tespack,https://www.eu-startups.com/directory/tespack/,Finland,"We focus on Smart Mobile Energy. We combine Hardware & Software Energy solutions for rescue personnel, governments and extreme athletes.",Espoo,"Consumer Electronics, Energy, Renewable Energy, Solar, Wearables",Between €500K-€ 1 million,2015,http://www.tespack.com/,,,FI,
Futureplay Games,https://www.eu-startups.com/directory/futureplay-games/,Finland,"At Futureplay, we're a bunch of free-spirited individuals who get our kicks out of creating great mobile games loved by players the world over.

We launched in 2015 with a vision to release the right games at the right time, ship quickly, and work smart. In the short years since we’ve grown to more than 30 people and our six games have been played more than 120 million times - but more importantly we’ve stayed true to our flat hierarchy.",Helsinki,"Gaming, Media and Entertainment, Video Games",Between €2.5 million-5 million,2015,http://www.futureplaygames.com/,,,FI,
BioMensio,https://www.eu-startups.com/directory/biomensio/,Finland,"Biomensio – next generation multianalyte biosensing, smart, quick, and mobile.

Our technology platform consists of a fully digital multianalyte sensor, fluid cartridges and a handheld reader, with a customer specific API or a cloud-based analytics service.

The initial point-of-need application areas include the detection of SARS-CoV-2 and Drugs of Abuse in saliva, as well as food and milk safety. Contact us to explore our offering for your application, or if you wish to expand your diagnostics portfolio with the Biomensio technology!","Tampere, Western Finland","Biotechnology, Health Care, Life Science",Between €5 million-€10 million,2015,http://www.biomensio.com/,,,FI,
Zapflow,https://www.eu-startups.com/directory/zapflow/,Finland,"Zapflow is the power tool for deal flow, deal and portfolio management for professional investors & VC's. More than a CRM for investor portfolio management.

Zapflow is cloud-based productivity tool designed for professional investors to manage their deal flow. We save many hours for you every month, help you make better investment decisions and help you improve your daily operations.",Espoo,"B2B, Enterprise Software, Mobile, SaaS",Between €1 million-€ 2.5 million,2015,http://www.zapflow.com,,,FI,
Forciot,https://www.eu-startups.com/directory/forciot/,Finland,Forciot provides high-quality sensor-based IOT solutions and provides related integration services.,Tampere,"CleanTech, Health Care",Between €2.5 million-5 million,2015,http://www.forciot.com/,,,FI,
Hubchat,https://www.eu-startups.com/directory/hubchat/,Finland,Hubchat provides an online platform with unique features for self-expression in communities where users share the same passion.,Helsinki,"Communities, Internet, Online Portals",Between €2.5 million-5 million,2015,http://www.hubchat.com/,,,FI,
Nukute,https://www.eu-startups.com/directory/nukute/,Finland,"At Nukute, we strive to provide innovative solutions for effective diagnosis of sleep apnea and many other respiratory disorders.

We are collaborating with leading sleep and respiratory disorder experts and clinics, university hospitals and industry partners globally to produce technologically advanced medical devices.",Oulu,"Health Care, Medical Device, Wearables, Wellness",Between €5 million-€10 million,2015,https://nukute.com/,,,FI,
Skand,https://www.eu-startups.com/directory/skand/,Finland,"ELECTRIC FREEDOM
Skand’s extensive range offers electric vehicles and driving pleasure to all ages and lifestyles. Our products are usually classified as light electric vehicles, that do not require a driver´s licence or registration. As regulations can vary between the countries, please check which regulations apply to your country of residence. All our products are convenient, quiet and can be charged in a normal electrical outlet.",Vantaa,"Automotive, Electric Vehicle",Between €1 million-€ 2.5 million,2015,https://skandelectric.com/,,,FI,
Skenario Labs,https://www.eu-startups.com/directory/skenario-labs/,Finland,"kenarioLabs provides automated valuation technology with ESG & technical risk assessments for both residential and commercial real estate.

Our clients range from banks and asset managers to property owners and developers. For banks, we digitalise the loan origination and monitoring process. We reveal the technical state of portfolios and tell what interventions are needed to manage risks and increase the performance. We tell which properties in a market area fits your investment criteria.",Espoo,"Construction, FinTech, Internet, Machine Learning, Property Management, Real Estate Investment, Smart Building",Between €100K-€500K,2015,https://skenariolabs.com/,,,FI,
Superplus Games,https://www.eu-startups.com/directory/superplus-games/,Finland,"Welcome to the Superplus multiplayer journey!
The first step is easy, but there’s no stop if you’re passionate to move on as far as you can. Drift into your dream world wherever and whenever, for five minutes or years, and have a good time with your buddies.
‍
Plus the new friends you will find playing around the globe.",Helsinki,Gaming,Between €2.5 million-5 million,2015,http://www.superplusgames.com/,,,FI,
Nanoform,https://www.eu-startups.com/directory/nanoform/,Finland,"Nanoform is an innovative nanoparticle medicine enabling company. Nanoform works together with pharma and biotech partners globally to provide hope for patients in developing new and improved medicines utilizing Nanoform’s platform technologies. The company focuses on reducing clinical attrition and on enhancing drug molecules’ performance through its nanoforming technologies and formulation services. Nanoform’s capabilities include GMP manufacturing, and its services span the small to large molecule development space with a focus on solving key issues in drug solubility and bioavailability and on enabling novel drug delivery applications.",Helsinki,"Biotechnology, Medical, Pharmaceutical",Between €10 million-€25 million,2015,http://www.nanoform.fi/,,,FI,
Choicely,https://www.eu-startups.com/directory/choicely/,Finland,No-code mobile app technology development,Helsinki,"Apps, Communities, Internet, Mobile Apps, PaaS, Publishing, SaaS, Web Apps",Between €2.5 million-5 million,2015,https://choicely.com/,,,FI,
Videoly.co,https://www.eu-startups.com/directory/videoly-co/,Finland,"Videoly.co is a media library of product video reviews from YouTube. What we do is automatically enrich ecommerce sites with product review videos in order to provide relevant info to the shoppers.

With Videoly, shops can cover product listings with video without any manual work. Shoppers who watch video are more probable to buy products than those who dont.

We offer a powerful ecommerce tool to boost sales conversion.",Espoo,"Media Library, Video Reviews, eCommerce",,2014,https://videoly.co,,,FI,
Aeromon,https://www.eu-startups.com/directory/aeromon/,Finland,"Aeromon revolutionizes the way airborne emissions are monitored and reported.
Aeromon is the market leader in Unmanned Aerial System assisted fugitive emission measurements for industrial customers. 
We provide our customers situational awareness, visualised, real-time and actionable data on airborne emissions such as gaseous compounds, particulate matter and noise . 
Our measurement system is mobile, mountable on a drone if needed, highly customisable and reliable.",Helsinki,"emissions, airborne, service",Between €2.5 million-5 million,2014,www.aeromon.fi/,,,FI,
SalesCalls App,https://www.eu-startups.com/directory/salescalls-app/,Finland,SalesCalls is a call management application. It makes crm easier to your sales. It keeps your call lists organised and reports everything automatically.,Helsinki,"Call Management app, CRM, Sales Tools",,2014,http://salescallsapp.com/en.html,,,FI,
Exhibia,https://www.eu-startups.com/directory/exhibia/,Finland,"Exhibia Is The Only Bidding Fee App Approved by Facebook

Exhibia Facebook auction is a bidding fee auction app for brand new items and gift cards.

Only Google and Facebook verified bidders are allowed to bid in Exhibia.

This serves to verify that every bid comes from a real customer and never a shill or bot placed by the house to outbid its own customers.

Exhibia is the only bidding fee auction app approved by Facebook App Center www.facebook.com/games/exhibia",Turku Finland,"Bidding Fee app, Auction application, Gamification",,2014,https://www.exhibia.com,,,FI,
MeetingPackage,https://www.eu-startups.com/directory/meetingpackage/,Finland,MeetingPackage helps venues to increase revenue and decrease costs by digitally transforming the sales process of Meetings and Events.,Helsinki,"venue sales management, meeting room bookings, travel technology",Between €2.5 million-5 million,2014,https://meetingpackage.com,,,FI,MeetingPackage wants to make meeting room booking as simple as hotel room booking is today. This means possibility for the venues to offer Meetings & Events services with real-time availability and dynamic pricing. Similar to how hotel rooms or flights are booked online today. For meeting bookers this means streamlined user experience. This means time and costs savings to all stakeholders involved.
Futrly,https://www.eu-startups.com/directory/futrly/,Finland,"Futrly allows to send a message into future to your friends, family or self. A sort of virtual time capsule made just for fun. Save or share your great moments, thoughts, ideas, wishes.",Tallinn,"Messaging App, Communication Tool, Social Media",,2014,http://futrly.com,,,FI,
Abimate.ee,https://www.eu-startups.com/directory/abimate-ee/,Finland,"Abimate.ee is a person-to-person marketplace for services where anyone can post a task and have it completed by a reliable local performer or be the performer and earn some extra money - all with same account.

This is a new reliable and easy way of ordering services and outsourcing any tasks. 
You always know who you are dealing with. We check the identity of task performers. Reviews and ratings can be left only by people who have used the services of the particular service provider. 

No need to rely on anonymous ads, deal with expensive companies, or bother your friends in order to find the right person to do the job. Just post a task, view offers, select a performer - relax! Pay and rate when the work is done.",Tallinn,"Marketplace, Sharing Economy, Local Services",,2014,http://abimate.ee,,,FI,
AppFollow,https://www.eu-startups.com/directory/appfollow/,Finland,A single workspace that benefits everyone involved in running a mobile app.,Helsinki,"SaaS, mobile analytics, review management",Between €1-€100K,2014,appfollow.io,,,FI,"AppFollow is a service that helps mobile apps and games monitor and manage app reviews, ratings, search positions, downloads, and revenue for the major app stores.
Product, Marketing, and Customer Support teams use our tools to execute their strategies and evaluate their performance."
Liid,https://www.eu-startups.com/directory/liid/,Finland,"Liid offers a mobile solution - called Salestrail -  to automatically capturing sales activities to an online dashboard or any CRM. By automatic capture of sales calls, emails and events, Salestrail enables sales and business leaders to generate high-quality data for business decisions, and sales professionals to spend more time on actual selling. 

Highlight Features: 
- Automatic sales activity logging (calls, emails, events) 
- Salestrail Dashboard 
- Speech-to-text",Helsinki,"SaaS, automatic CRM data capture, mobile app,",,2014,https://www.salestrail.io/,,,FI,
Matchmade,https://www.eu-startups.com/directory/matchmade/,Finland,"Matchmade is the leading influencer marketing platform for games, with a reach of over 580M gamers. We analyze every games-related YouTube channel and video to make it easy for you to find the best content creators for your game. Thats over 2.5M YouTube channels, over 250M videos and over 20 000 games. Matchmade makes influencer marketing easy, efficient and measurable.",Helsinki,"Influencer Marketing, Gaming, Marketing Content",,2014,www.matchmade.tv,,,FI,
Kieku,https://www.eu-startups.com/directory/kieku/,Finland,"Kieku is a Finnish word and stands for the rooster crows, the sound which wakes you up. Just like the rooster makes you a service in the morning, Kieku provides you with a personal feed of audio to listen to on your commute or daily walk. The story of Kieku goes back to 2014 when Co-founder Sampsa got frustrated of not finding anything worthwhile to listen to while stuck in traffic.",Helsinki,"SoundTech, Wellness, Audio Platform",,2014,www.kieku.com,,,FI,
Teraloop,https://www.eu-startups.com/directory/teraloop/,Finland,"Teraloop is developing a kinetic energy storage system through an innovative fusion of electromagnetic technologies, each already proven in its existing application. Electrical energy is converted to stored kinetic energy, then harvested as required.",Espoo,"Energy Storage, Cleantech, Energy Tech",,2014,http://www.teraloop.com,,,FI,
Funzi,https://www.eu-startups.com/directory/funzi/,Finland,"Funzi is an award-winning mobile service from Finland on a mission to provide quality learning and training that is accessible to everyone. We work towards the vision of a world without wars, a world where everyone is able to lead happy and healthy lives, and earn a meaningful livelihood.",Espoo,"edTech, Education, eLearning, Funzi, Espoo",,2014,www.funzi.fi,,,FI,
Flashnode,https://www.eu-startups.com/directory/flashnode/,Finland,"Flashnode is the easy one stop service for business app connections.
By transferring data automatically between payment and pos systems, accounting softwares and online stores information is never lost or incorrect.
 
Flashnode has been helping out online merchants, accountants, bookkeepers and several types of SMEs to get rid of error-prone, manual work and they love it!",Jyväskylä,"FinTech, Integrations, Workflow, Automation, Flashnode, Jyväskylä",,2014,www.flashnode.com/en/,,,FI,
Wolt,https://www.eu-startups.com/directory/wolt/,Finland,"Wolt is a technology company that makes it incredibly easy to discover, and get great food delivered. Pick a restaurant, build your order, and hit send. Magic ensues.",Helsinki,"FoodTech, Food Delivery, Internet, Wolt, Helsinki",,2014,www.wolt.com,,,FI,
Printmotor,https://www.eu-startups.com/directory/printmotor/,Finland,"Printmotor provides a first class RESTful API, handling of the entire production as well as delivery to the end customer. It provides two RESTful APIs for two different use cases. In addition, Printmotor is making available ready­made, open source, and modifiable print e­commerce stores to further simplify the creation of a print business.",Helsinki,"Pringting software, eCommerce, Printmotor, Helsinki",,2014,www.company.printmotor.com,,,FI,
Aibidia,https://www.eu-startups.com/directory/aibidia/,Finland,"Aibidia is here to digitalise and shape the way the TP professionals work and live.
 
By combining in-depth legal, tax and economic expertise with Artificial Intelligence, Business Intelligence and Digital Innovations, we help organisations to envision the way Ahead - and provide individuals with the data and analytics to get there.",Helsinki,"Digital Transfer Pricing, LegalTech, Taxes, AI, Aibidia, Helsinki",,2014,https://www.aibidia.com,,,FI,
Jamifind,https://www.eu-startups.com/directory/jamifind/,Finland,"Jamifind is an innovative platform for all level musicians, made by musicians. We want you to find the best possible collaboration partners for your music projects. Whether you're looking for a new member(s) to your band, random jamming company, the perfect music teacher, a producer that shares the same artistic view as you, a cellist to your studio sessions or any other music industry players like a lyricist or a composer, Jamifind will help you find them!

Our mission is to support and contribute to music culture by helping musicians and other music industry players connect with each other more easily and efficiently. We cherish self-fulfillment and encourage people to create music projects for everyone to enjoy.",Helsinki,"Social Network, Music Tech, EdTech",,2014,https://jamifind.com/,,,FI,"- Create your free musician's profile that works as your musicians resume
- Add the instruments you play, other music-related skills and your level of competence
- Add music via SoundCloud, video via YouTube and photos to your profile
- Find other musi"
BOARDIO,https://www.eu-startups.com/directory/boardio/,Finland,Boardio connects companies with skilled individuals available for advisory work. There are over 700 advisors available on Boardio and several companies that are looking for advisors.,Helsinki,"Advisory Work, Social Network, HR Tech",,2014,http://www.boardio.com/,,,FI,
Combinostics,https://www.eu-startups.com/directory/combinostics/,Finland,"Patients with neurological disorders need an accurate, early diagnosis for better quality of life for them and their families/caregivers. We aim to continue to innovate new ways to support clinicians in providing the best care for their patients.
When we hear from current customers that cNeuro has provided the information they need for confident, evidence-based decisions for their patients, we know that we’re on the right track. Yet, we are constantly looking forward to addressing the next challenge, whether that’s aiding with patient selection for clinical trials of disease-modifying drugs for Alzheimer’s disease or putting tools directly in the hands of patients.The Combinostics cNeuro™ platform combines the company’s innovative AI technology with a holistic view of patient data (imaging biomarkers, demographic and clinical data, neuropsychology test results, and other biomarkers) to enable clinicians to make reliable, evidence-based diagnostic and management decisions for their patients with neurological disorders.",Tampere,"Enterprise Software, Health Diagnostics, Information Technology, Robotics, Software",Between €5 million-€10 million,2014,http://www.combinostics.com,,,FI,
kuuhubb,https://www.eu-startups.com/directory/kuuhubb/,Finland,"Kuuhubb's objective is to create app vendors with strong Asian distribution and marketing, as well as strong intellectual property agreements with prominent Western brands and media outlets. Kuuhubb helps mobile app developers and VR/AR firms grow by providing growth capital and go-to-market support. Too much time and money is spent in the app industry repeating old formulae, and too little time and money is spent fostering new engines of development, such as product categories that show strong early revenue growth and robust engagement.",Helsinki,"Apps, Marketing",Between €10 million-€25 million,2014,http://www.kuuhubb.com/,,,FI,
Linkker,https://www.eu-startups.com/directory/linkker/,Finland,"The Linkker saga began almost ten years ago. From the start, the goal has been to develop technical know-how, hard labour, and a fervent desire to create electric buses with superior operating performance. The group of forward-thinking designers aimed to construct a long-term transportation solution that would meet the demands of the public for decades to come. Today, we can happily declare that cities all over the world can choose from a variety of pollution-free and simple-to-operate Linkker electric buses.",Villahde,"Consumer Electronics, Electronics, Information Technology, Public Transportation, Transportation",Between €1 million-€ 2.5 million,2014,http://www.linkkerbus.com,,,FI,
