name,link,category,businessDescription,longBusinessDescription,basedIn,tags,totalFunding,founded,website,companyStatus,linkedin,country
ConfigCat,https://www.eu-startups.com/directory/configcat/,Hungary,"ConfigCat offers a feature flag platform for teams that provide ten minutes trainable feature flag and configuration management services with unlimited team size, and helpful support. They are based in Budapest, Hungary.",,Budapest,"Developer APIs, Developer Tools, Information Technology, Management Information Systems",No funding announced yet,2017,configcat.com/,,,HU
CodersRank,https://www.eu-startups.com/directory/codersrank/,Hungary,"CodersRank is a platform dedicated to helping coders create personal websites easily from scratch and find  tech jobs they love & deserve. It's the best way to tell one's developer journey or simply  the most comprehensive profile created by developers for developers. The company is based in Debrecen, Hungary,",,Debrecen,"Data Integration, Data Visualization, Identity Management, Information Technology",Between €1 million-€ 2.5 million,2017,codersrank.io/,,,HU
Cogito,https://www.eu-startups.com/directory/cogito/,Hungary,"Cogito is a platform that helps you Organize information, Share anything, and Collaborate as a student. If you’re looking for the best notes, the platform has everything you need.  You’ll also be able to create, update and read notes easily together as students.",,Budapest,"Education, Edutech, E-commerce",No funding announced yet,2017,cogito.study,,,HU
Taxnology Innovations,https://www.eu-startups.com/directory/taxnology-innovations/,Hungary,"Taxnology Innovations provides a wide range of tax and accounting services. Taxnology offers a depth of knowledge about the tax system that enables us to provide strategic, creative solutions. The company is a unique, innovative, state-owned venture capital-funded start-up company in Hungary.
TAXNOLOGY INNOVATIONS.
Technology is transforming taxation and related services #TaxTech #GovTech #FinTech
Taxnology is an innovative consulting company focusing on tax and technology . We’re a team of tax and tax technology industry veterans who know taxation, know how to build and implement software and technology and know how to optimize business processes.
Our innovative and passionate team has also developed Digital Solutions for Hungary #eVAT #eRegistration #eXPAT #TXNCode
We also have an international partners, like Avalara, and Way2VAT, who provide cross-border VAT solutions.
Quality. Results. Value. Accuracy. Taxnology.
Digital Administration.
Digitization reached the business administration, which is under a significant transformation
Using our #TXNCode system, accounting, human resources, payroll and tax processes can be digitized #eVAT #eRegistration #eXPAT #TXNCode
Business Administration can be robotized and fully executed with smart devices. 
Digital Solutions.
Our digital solutions are independent from any platform, all the data are stored in a structured way in cloud, easily available also years later for any purposes, like for tax audits or financial analysis #eVAT
You can easily research and work with documents and information marked with our #TXNCode system – tax returns, financial reports and analysis will be available within seconds #eVAT
#TXNCode is the key of a real-time and on-line centralized financial management system
With our #eXPAT solution, we can easily prepare personal income tax returns of expatriates living in Hungary – you just give us some information through our online channel and your tax return is ready for filing",,Budapest,"accounting services, tax system, taxation",No funding announced yet,2017,https://taxnologyinnovations.hu/,,,HU
Broduction Group,https://www.eu-startups.com/directory/broduction-group/,Hungary,"Broduction Group specializes in business incubation and product development. They focus on helping organizations achieve their business goals through the use of suitable processes and strategies. They are based in Budapest, Hungary.",,Budapest,"UX, Usability Test, product development, business incubation",No funding announced yet,2017,www.broduction.net/,,,HU
Bonomi,https://www.eu-startups.com/directory/bonomi/,Hungary,Bonomi is a Hungarian startup who created Bonomi Assisttant to help boost your hotels marketing and automate guest communication. The Assistant supports direct bookings so you can avoid paying the commission fees. It also supports several other functionalities.,,Budapest,"Artificial Intelligence, Hospitality, Software",No funding announced yet,2017,www.bonomi.io,,,HU
BlackBelt Holding,https://www.eu-startups.com/directory/blackbelt-holding-zrt/,Hungary,"BlackBelt Holding is a startup based in Budakeszi, Hungary, and offers reliable IT resources and rapid application development services. Through their recruitment process, they are able to incorporate most qualified engineers in your workforce, and also work in collaboration with your company.",,Budakeszi,"Information Technology, Software, Software Engineering",No funding announced yet,2017,www.blackbelt.hu,,,HU
TrustChain Systems,https://www.eu-startups.com/directory/trustchain-systems/,Hungary,"At TrustChain, we work to help you manage your business processes online. Whether you are an individual, a sole proprietor, an SME, or a large company, we provide a solution to the challenges posed by digitization. With our services, you can access the functions of contract management and authentic electronic signatures in a single system. Focus your time and assets on business, not administration.",,Budapest,"processes online, sole proprietor, digitization, electronic signatures",Between €1 million-€ 2.5 million,2017,https://trustchain.com/,,,HU
BankZee,https://www.eu-startups.com/directory/bankzee/,Hungary,Bankzee is the world’s number one age-adaptive family banking solution and safe marketplace for Generation Z.  Its solution consists of a mobile banking application and prepaid debit card for children aged between 8 and 18 years and their parents.,,Miskolc,"E-Commerce, Family, Financial Services, FinTech,",Between €500K-€ 1 million,2017,https://www.bankzee.eu/,,,HU
Banzai Cloud,https://www.eu-startups.com/directory/banzai-cloud/,Hungary,"Banzai Cloud seeks to build the operating system for your containers and clouds, and support forward thinking companies to supercharge their application development, move fast and use software defined infrastructures in the cloud and managed container environments.",,Budapest,"Information Technology, Software, cloud computing",Between €1 million-€ 2.5 million,2017,https://banzaicloud.com/,,,HU
BauApp,https://www.eu-startups.com/directory/bauapp/,Hungary,"BauApp is platform that offers services to the construction industry. Handle all your blueprints, mark-ups, issues on your mobile, delegate it to your contractors; share your latest revise with them immediately, and more.",,Miskolc,"Building Material, Construction, Mobile Apps, Software",No funding announced yet,2017,https://bauapp.com/,,,HU
Bank360,https://www.eu-startups.com/directory/bank360/,Hungary,Bank360 is a financial company that offers internet marketing services with loans and insurance to customers through banks. Comparing financial offers is a complex and time consuming process. Their goal is for everyone to find the right banking and insurance product for them easily and quickly. Their service is free to their customers.,,Budapest,"Banking, Financial Services, Insurance",No funding announced yet,2017,https://bank360.hu/,,,HU
V-Chiller,https://www.eu-startups.com/directory/v-chiller-2/,Hungary,The first Rapid cooling technology in the world can chill your drink in just a minute!,,Budapest,"cooling technology, chill, drink, cool",Between €1-€100K,2017,https://www.vchiller.com/,,,HU
Vivelab Ergo,https://www.eu-startups.com/directory/vivelab-ergo/,Hungary,"ViveLab Ergo does virtual testing and verification of product plans and simulates interactions between humans and machines. ViveLab is a cloud-based ergonomic simulation software that provides fast and accurate three-dimensional virtual ergonomic tests, analysis, and planning for a wide range of companies. Thanks to the built-in anthropometric database and seven ergonomic analyses ViveLab Ergo highlights the unnecessary, time-consuming movements, and the health-damaging effects of forced movements caused by incorrect workplace design.",,Székesfehérvár,"virtual testing, verification, product, cloud-based, software",Between €500K-€ 1 million,2017,https://www.vivelab.cloud/,,,HU
VR-AR Education,https://www.eu-startups.com/directory/vr-ar-education/,Hungary,"VR AR Education brings 3D into the classroom. VR AR Education's VR Math is an educational software helping students understand 3D geometry, graphs, and vectors - via virtual and augmented reality.",,Budapest,"Math, educational software, 3D, classroom",Between €1-€100K,2017,http://www.varpedu.com/,,,HU
Asura Technoliges,https://www.eu-startups.com/directory/asura-technoliges-ltd/,Hungary,"Asura Technoliges ltd creates video analytics and parking software, traffic, and security applications. Their software solutions integrate well with mobile devices, easily connects to IP cameras, uses advanced computer vision technology, and effortlessly integrates into VMS solutions.",,Budapest,"Image Recognition, Parking, Smart Building, Smart Cities, Smart Home, Software",Between €500K-€ 1 million,2017,asuratechnologies.com/,,,HU
WHEREFOR Group,https://www.eu-startups.com/directory/wherefor-group/,Hungary,"Wherefor Group is the first and only R&D&I Intermediary.

It is a new type of private investment bank and holding company focused on Research & Development & Innovation (R&D&I).

It provides Innovation Intermediation in the field of Science and Technology, while promoting Collaborative R&D&I, accelerating IPTransfers, and fostering Open Innovation.
Acting as R&D&I Intermediary, for all types of Ecosystem stakeholders (including entrepreneurs, startups, SMEs, universities, research institutions, corporations, investors, and Governments), and with a value proposition covering the whole R&D&I life cycle (from breakthrough invention to disruptive innovation), it is bridging supply and demand by brokering tailored match-making opportunities, between solutions, capital and innovation providers & seekers.",,Budapest,"private investment bank, Ecosystem",No funding announced yet,2017,http://www.wherefor.xyz/,,,HU
Appartme Kft,https://www.eu-startups.com/directory/appartme-kft/,Hungary,Appartme is a revenue increasing communication platform serving hotels and accommodation service providers by more efficient guest conversations. Hotels can manage their guests' needs and orders with one application. Guests can also use all their services through a modern application.,,Mórahalom,"iOS, Mobile Apps, Software",Between €1-€100K,2017,https://www.appartme.com/,,,HU
AiVenture,https://www.eu-startups.com/directory/aiventure/,Hungary,"Automating the boring part of the journey, AiVenture aims at designing and developing conversational experiences. Its product Amanda is a 3D animated virtual receptionist.",,Budapest,"Information Technology, Software",Between €1-€100K,2017,https://aiventure.me/,,,HU
Agroninja,https://www.eu-startups.com/directory/agroninja/,Hungary,"Agroninja offers quick, affordable, secure, and stress-free solution for measuring cattle wait. By using their services, you are able to measure cattle weight from a safe distance of 3-6 meters without disturbing the animal. This means that you can do it even in the grazing field.",,Csongrád,"Cyber Security, Health Care, Information Technology, Security",Between €500K-€ 1 million,2017,agroninja.com/,,,HU
HotelHood,https://www.eu-startups.com/directory/hotelhood/,Hungary,HotelHood is a booking journey optimization service that helps hotels reduce their reliance on online travel agencies and increase their direct bookings.,"The HotelHood marketing platform uses personalized and persuasive popup messages throughout the whole onsite user journey. Visitor data and user intent detection allows hotels to show their right message, at the right time to the right audience. Ready-made customizable templates paired up with our great team of experts allows us to set up a successful campaign within days.",Budapest,"Direct Booking Growth, Hotel Website Optimization, Hotel Marketing Service",No funding announced yet,2017,https://hotelhood.com/,,,HU
SEON. Fraud Fighters,https://www.eu-startups.com/directory/seon-fraud-fighters/,Hungary,"We are fraud fighters at SEON. Our products are built with two main purposes in mind: to provide effective risk prevention and to provide organisations complete control over how they combat fraud. Above all, whether you use our lightweight modules or our entire end-to-end solution, we create solid relationships with all of our clients to share vital insights on better fraud management:
The SEON Intelligence Tool is a one-of-a-kind data enrichment tool. Gather all publicly available information about a customer's digital footprint from open, social media sites. To speed up manual reviews and accelerate your risk management process, use it as a one-click Chrome plugin or via API.",,Budapest,"Big Data, Computer, Cyber Security, Fraud Detection, Identity Management, Information Technology, Network Security, Security",Between €10 million-€25 million,2017,https://seon.io,,,HU
Flavor,https://www.eu-startups.com/directory/flavor/,Hungary,Flavor is your food and event discovery app.,"We want to help our users to discover culinary experiences all around the world. With Flavor the smart gastro and travel concierge we make food discovery great again. Finding places, new flavors and gastro events should be easy and we are here to give just that.",Budapest,"gastro, food, venues",,2017,http://helloflavor.ga,,,HU
greeHill,https://www.eu-startups.com/directory/greehill/,Hungary,"greeHill is an industry leader in predictive urban tree maintenance. Combining remote sensing with machine learning, the company enables cities to manage greenery for increased citizen safety and climate resilience. Their solution enables cities to make better management decisions for the health and safety of their citizens and ecosystems.",,Budapest,"Environmental Engineering, Environmental, Climate Change",No funding announced yet,2016,https://www.greehill.com/,,,HU
The Lead Market,https://www.eu-startups.com/directory/the-lead-market/,Hungary,"The Lead Market offer inside sales consulting, contact discovery, and campaign designing. TLM is known to invest in Human Resources to ensure that the data is well collected from the online world. At TLM, our expert team ensure that the prospecting sheet is shared with the client from the first day.",,nagpur,"b2b lead generation, the lead market, b2b",No funding announced yet,2016,https://www.tlminsidesales.com/,,,HU
Organica FX,https://www.eu-startups.com/directory/organica-fx-ltd-hungarian-branch-office/,Hungary,"The FXAID BOTANICAL® PROJECT concerns the marketing of an innovative liquid wound care product.
A small Hungarian startup (now in the early scaleup phase before growth and market entrance) has developed a product that promotes the healing of wounds from clinical and plastic surgeries, burns, scars and bedsores, can be used as an adjunct to radiation therapy, as well as for slowly improving or non-healing skin injuries, diabetic leg ulcers and skin renewal in general. It almost fully covers such fields of application as home wound care, scratches, insect stings and bites, eczemas, festers, abscesses, diaper rash, aftershave care, as well as professional cosmetics and pet care, veterinary treatments.","As a biotechnology & immunology startup, we have been working on smart dressings for human and veterinary applications since 2016, developing effective rapid biological skin and wound treatment products.
The innovative liquid dressing which supports skin and wound healing and epithelial formation, provides 3-6x faster wound treatment, e.g. in second degree burns, diabetic wound treatment, bedsores, and has the additional advantage of more even scar edges, replacing the need for cover dressings and dressings in the majority of cases. 
It is a biologically active wound treatment, a potent tissue regeneration product (product line) with moderate antifungal, strong anti-inflammatory and anti-inflammatory, topical, significant immunomodulatory and antitumour activity.
It is much more effective and cheaper than currently available alternative treatments in terms of quality and speed of wound healing.
Applications of biological skin tissue and wound treatment products:
Clinical, plastic surgery, burns, wound treatments, sutures, wound edges, bedsores, adjunct to radiation therapy, and to promote skin regeneration of slow or non-healing skin lesions, diabetic foot ulcers, autoimmune wounds, inflammation, skin irritation and wound healing in general.
It is suitable for almost total coverage of home wound care, scratches, insect bites, stings, eczema, corns, abscesses, diaper rash, hives, shaving, and professional cosmetic, anti-anging, cosmetic treatments, and pet care, veterinary areas.
This is where we are now:
- FXAID BOTANICAL® is marketed as a cosmetic, drug-therapeutic adjuvant device notification and OEP funding launched, Q 1-2 2023 complete.",Debrecen,Biotechnology,No funding announced yet,2016,https://organicafx.com/,,,HU
InSimu,https://www.eu-startups.com/directory/insimu/,Hungary,"InSimu Patient app provides medical doctors and students the opportunity to practice their future clinical work in the safety of virtual reality on simulated patients with the full scale of diagnostic methods. Mimicking all possible aspects of real-life diagnostics, InSimu Patient changes the way of thinking and way of learning of young medical professionals in a “medutainment” approach.",,Debrecen,"EdTech, Medical, Virtual Reality",Between €500K-€ 1 million,2016,http://www.insimu.com/,,,HU
Talentuno,https://www.eu-startups.com/directory/talentuno/,Hungary,Talentuno is a crowdsourcing recruitment platform that unlocks the potential of personal networks to connect talent with growing companies.,,Budapest,"recruitment, HR, talent",,2016,www.talentuno.com,,,HU
CodeBerry Programming School,https://www.eu-startups.com/directory/codeberry-programming-school/,Hungary,CodeBerry is an online school that teaches non-English speakers programming and help them get an IT job.,,Budapest,"programming, education, online",,2016,https://codeberryschool.com,,,HU
Eurobusways,https://www.eu-startups.com/directory/eurobusways/,Hungary,"mobility provider, from door to door transfers in Central and Eastern Europe","Eurobusways is a mobility provider company. Offers shared and private transfers from door to door in Central and Eastern Europe. The solution we offer is flexible, easy for the passenger, friendly and professional.",Miskolc,"bus, transfers, passenger",,2016,http://www.eurobusways.com,,,HU
Brokerchooser,https://www.eu-startups.com/directory/brokerchooser/,Hungary,"Compare, choose, trade!

Brokerchooser helps independent investors and traders to find an online broker fitting to their needs.

We compare online brokers be it a local one or a large international platform. Browse our tests and compare brokers along more than 50 dimensions. Our tutorial videos show you the trading platforms and guide you through the account opening steps.

Tell us, what is important to you in an online broker and we show you the top 3 best fitting your needs.
Our articles about online trading provide direction in an industry where finding your way among jargons and lingos is a challenging even for professionals.",,Budapest,"investors, online, trading",,2016,http://www.brokerchooser.com,,,HU
Look Digital Signage,https://www.eu-startups.com/directory/look-digital-signage/,Hungary,Digital signage software has never been easier before!,"Look DS is an international software team based in several locations worldwide. Our key product is the Look digital signage service. This is an award-winning simple and reliable software solution for remote management of digital screen networks of various scales and purposes, like, ad screens in retail stores or digital menu boards in restaurants. It allows you to manage all the media content, been it audio, video, dynamic streams, or interactive scenarios in an unlimited number of locations at any time and from anywhere.
Along with the software solution, Look is engaged in the production and sale of own hardware media players and touch monitors.",Budapest,"digital signage, SaaS, digital signage software",Between €1-€100K,2016,https://www.lookdigitalsignage.com/,,,HU
InSimu,https://www.eu-startups.com/directory/insimu-2/,Hungary,"InSimu Patient app provides medical doctors and students the opportunity to practice their future clinical work in the safety of virtual reality on simulated patients with the full scale of diagnostic methods. Mimicking all possible aspects of real-life diagnostics, InSimu Patient changes the way of thinking and way of learning of young medical professionals in a “medutainment” approach. 

InSimu is a diagnostic SaaS (Software as a Service) for medical students and educators making the medical training of medical schools measurable, therefore more efficient. The interactive and engaging digital platform for learning diagnostic skills will increase students’ satisfaction with the quality of education.",,Debrecen,"EdTech, MedTech, VR, SaaS, Medical Training",,2016,www.insimu.com,,,HU
SignAll,https://www.eu-startups.com/directory/signall/,Hungary,"SignAll is an IT startup that has developed a unique product that translates between signed and spoken languages. The technology, based on computer vision and natural language processing (NLP), and augmented by artificial intelligence (AI), can accurately translate American Sign Language (ASL) into English.",,Budapest,"Language app, Translation, NPL, AI, Sign Language",,2016,www.signall.us,,,HU
Webshippy,https://www.eu-startups.com/directory/webshippy/,Hungary,Webshippy is Hungary's most innovative and dinamically growing order fulfillment company that helps ecommerce companies and online store owners to build scalable businesses.,,Budapest,"Warehousing, Fulfilment Company, eCommerce, Logistics",,2016,www.webshippy.com,,,HU
Mindrove,https://www.eu-startups.com/directory/mindrove/,Hungary,"Mindrove is an electronics manufacturing company that focuses on the invention and implementation of BCI applications. It designed and coded an Arduino-based control system for a robotic arm, which could be connected to a commercially available BCI headset through the internet.",,Budapest,"Manufacturing, Hardware, Wearables",Between €1-€100K,2016,https://mindrove.com/,,,HU
MANU Video Game Maker,https://www.eu-startups.com/directory/manu-video-game-maker/,Hungary,"MANU Video Game Maker is based in Budapest, Hungary. It is a platform that enables you to make 3D Games easily and without coding. It was founded in Jan 2016.",,Budapest,"3D Games, Software, Technology",No funding announced yet,2016,manu.co,,,HU
MAPCAT.com,https://www.eu-startups.com/directory/mapcat-com/,Hungary,"MAPCAT is a startup based in Budapest, Hungary.  It is a team of experienced professionals with a proven record in the navigation and mapping sector. The company develops GIS solutions. It's goal is to demonstrate and share their knowledge and map database through their products.  It was founded in 2016.",,Budapest,"GIS, Location Based Data Analytics, GIS Solutions, ITS",No funding announced yet,2016,www.mapcat.com,,,HU
JoinB2B,https://www.eu-startups.com/directory/joinb2b/,Hungary,"We match companies depending on their location, industry, business purpose, tenders and offers. Our all services are free at the moment, but we plan to introduce ads, premium membership and organize offline paid events as well",,Budapest,"match,b2b",,2016,https://joinb2b.com/,,,HU
Conversific,https://www.eu-startups.com/directory/conversific/,Hungary,"Actionable analytics and reports to make sense of your eCommerce data.
Conversific is trusted by 5,000+ online stores world wide. Create your 100% free account in 1 minute (no technical skills required).","Conversific: Smart Analytics and Reports highlights:
Benchmark against your peers - Access industry benchmarks to see how your site compares to competitors, including stats on revenue, conversions, bounce rates and site performance.
Marketing and Conversion Insights - You’ll have a direct look at the marketing channels working best for you so that you can crush your ROI reports.
See the future -Our forecasting system helps you see the future. We predict your most important metrics based on historical data.
Dashboards - Get a simple overview of all your important aspects of your business. No more guessing about what goes wrong.
Product Insights - Conversific Analytics dashboards will show you which products and categories should be featured, which products aren’t pulling their weight, and which products would benefit from being packaged together.
Weekly and Monthly Reports - We are sending a cool weekly report based on your dashboard so you can be up to date with the most important numbers of your store even while you're sipping margaritas on the beach!
To-do List - Actionable tips based on your metrics and reports to improve conversions will help you grow your business much more than those platforms just collecting data.",Debrecen,"eCommerce, BI, Reports, Analytics, Conversific, Debrecen",No funding announced yet,2016,https://www.conversific.com,,,HU
Oneminorder,https://www.eu-startups.com/directory/oneminorder/,Hungary,"Oneminorder is a commission-free online ordering system for restaurants, allowing users to own their data and market directly to their customers with their own website, application and POS system.",,Debrecen,"Android, Food Delivery, iOS, Marketing Automation, Software, Web Development",Between €100K-€500K,2016,https://www.oneminorder.com/,,,HU
KayakFirst,https://www.eu-startups.com/directory/kayakfirst-ltd/,Hungary,"KayakFirst is a company based in Szeged, Hungary. The company is a  producer of indoor paddle machines. The machines makes it possible canoeing athletes to keep training indoors during winter, and help amateurs get familiar with the paddle sport's move. It was founded in May 19, 2016.",,Szeged,"Athletics, Paddle Machines, Sports",Between €1 million-€ 2.5 million,2016,kayakfirst.com/,,,HU
Invitech Solutions,https://www.eu-startups.com/directory/invitech-solutions/,Hungary,"Invitech provides data transmission and telecommunication services, data center and cloud-based solutions. It is one of Hungary's leading telecommunications and infrastructure solution providers. Invitech aims to provide complex infocommunication services to medium and large enterprise and institutional customers.",,Budaörs,"Cloud Data Services, Data Center, Information Technology, Telecommunications",No funding announced yet,2016,https://www.invitech.hu/,,,HU
Infinityn International,https://www.eu-startups.com/directory/infinityn-international/,Hungary,"Infinity is  a company based in Budapest, Hungary. The startup is an outbound growth partner that extends enterprise marketing and sales teams. It helps companies get better leads faster, and at scale. It was founded in Jun 2016.",,Budapest,"Business Development, Consulting, Sales, Marketing",No funding announced yet,2016,www.infinityn.co/,,,HU
Poio,https://www.eu-startups.com/directory/poio/,Hungary,Poio is a EdTech-startup with a grand vision to change how children are introduced to written language. Our goal is that no children should struggle to learn reading. To make this happen we invent playful digital environments where children can teach themselves. We launched our first reading game in June which went straight to #1 in the NorwegianApp Store and we are receiving raving reviews from users and journalists.,,Oslo,"EdTech-startup, children, reading, reading game",Between €2.5 million-5 million,2016,https://poio.no/,,,HU
Quick Service Logistics,https://www.eu-startups.com/directory/quick-service-logistics/,Hungary,"In a nutshell: we, Quick Service Logistics, are the full-service logisticians for sophisticated system catering. As a food logistics company with a trading function, we take care of your entire supply chain and are the one-stop-shop for your full supply. Whether chilled, uncooled, frozen, or everything together - we deliver what you need. We plan and control all logistics processes, organize operational purchasing, procure inventory, store, distribute, pick and - if required - prepare the complete accounting. We adapt our powerful and scalable supply chain management concepts exactly to your individual requirements and thus offer extensive added value in every respect.",,Budaörs,"logistics processes, deliver, purchasing, inventory",No funding announced yet,2016,https://www.quick-service-logistics.de/,,,HU
Render Node Monitor,https://www.eu-startups.com/directory/render-node-monitor/,Hungary,"Everything at one place.
All your Workstations and in-house Render Nodes made available through a transparent and straightforward online dashboard.
Optimize your usage.
See real-time CPU/RAM/GPU usage information. Rendering status helps you know if you need to stop or restart nodes or applications (DR Spawners).
Time is of the essence.
Scheduling is easier with RNM. Hand out commands of immediate effect or schedule them for a later time based on a timeline or completed tasks. Reserve your preferred nodes in advance for later.",,Solt,"workstation, cpu, ram, gpu",No funding announced yet,2016,https://rendernodemonitor.com/,,,HU
Games for Business,https://www.eu-startups.com/directory/games-for-business/,Hungary,"Games  for  Business is a company based in Pécs, Hungary.  The company offers gamified digital learning platform. The online platform helps your company transfer knowledge in an employee-centric and engaging manner. It was founded in 2016.",,Pécs,"E-Learning, Human Resources, Technology",No funding announced yet,2016,www.gamesforbusiness.com/,,,HU
Flying Birds Entertainment,https://www.eu-startups.com/directory/flying-birds-entertainment-kft/,Hungary,"Flying Birds is a Hungarian startup founded in 2016. It aims to let people and companies know about esports and help them take advantage of opportunities in this industry. With Flying Birds, you can play eSports with anyone, anytime.",,Budapest,"Digital Entertainment, eSports, Sports",Between €100K-€500K,2016,http://www.flyingbirds.eu/,,,HU
Ewiser Forecast,https://www.eu-startups.com/directory/ewiser-forecast/,Hungary,"Ewiser Forecast offers Complete solar park administration and balancing cost takeover. Their services include scheduling, surcharge takeover, and inverter monitoring. The company is based in Cirák, Hungary.",,Cirák,"Solar Energy, Scheduling, Administration",Between €1-€100K,2016,ewiserforecast.com/,,,HU
EvoAId,https://www.eu-startups.com/directory/evoaid/,Hungary,"EvoAId aims to make our everyday devices more effective and human centered by artificial intelligence to improve people’s life. It was founded in 2016 as a SoleCall Kft. with the mission to revolutionize the market of personal safety applications. It offers artificial intelligence-based solutions not only in the field of safety, but also in the field of work and health care.",,Budapest,"Artificial Intelligence, Health Diagnostics, Machine Learning, Mobile Apps",Between €500K-€ 1 million,2016,https://www.evoaid.com/en/home/,,,HU
Dylyver Technologies Limited,https://www.eu-startups.com/directory/dylyver-technologies-limited/,Hungary,"Dylyver Technologies Limited offers a technology that helps users find their driver using Augmented Reality. It's a time-saver in that it eliminate the need for running around the street, browsing all the license plates and searching for your vehicle. You just need to point your mobile on the street and quickly identify the driver that came to pick you up.",,Budapest,"Information Technology, Logistics, Taxi Service, Transportation",No funding announced yet,2016,ico.dylyver.com/,,,HU
DreamJo.bs,https://www.eu-startups.com/directory/dreamjo-bs/,Hungary,"DreamJo.bs offers a job-board platform where people are able to apply for jobs they love. They also provide reliable information about the recruiting companies. The company is based in Budapest, Hungary.",,Budapest,"Recruiting, Job Board, Technology",Between €500K-€ 1 million,2016,dreamjo.bs/en,,,HU
XS Matrix Security Solutions,https://www.eu-startups.com/directory/xs-matrix-security-solutions-ltd/,Hungary,"At corporate level you need the keep the user access to data and system/application functions as low as possible in order to prevent data theft, errors and misuse of data.
XS Matrix Security Solutions helps your company to detect, assess and eliminate the conflicting acces rights and unnecessary high privileges of your users. We analyze access rights down to the deepest object level.",,Budapest,"IT Security, Compliance, Access Risk Assessment, SOD, Access Right Review, Segregation of Duties, Cyber Resiliency, Access Right Monitoring",,2016,xsmatrix.com,,,HU
Supp.li,https://www.eu-startups.com/directory/supp-li/,Hungary,"Domestic bio and small farmer delicacies for everyone.
Supp.li is a digitized product distributor start-up for producers’ products that connects Hungarian small-farmers and farmers with supermarkets and restaurants. We collect goods that are excellent both in quality and taste, therefore we get bio, chemical-free ingredients grown under biological plant protection and finished products made of these that meet the standards even of a Michelin star restaurant.

Our goal is to bring the delicacies of small domestic producers to the tables of every family with the help of our partners, as natural flavors and products made with the traditional process together contribute to a varied, healthy diet.",,Szolnok,"farmer delicacies, digitized product distributor,",Between €500K-€ 1 million,2016,https://supp.li/,,,HU
Talk-A-Bot,https://www.eu-startups.com/directory/talk-a-bot/,Hungary,"Talk-A-Bot is an information technology company that provides a chatbot enterprise solution for corporate, company, and brand. The company specializes in messenger bot, online marketing, business development, and chat marketing. Talk-A-Bot was founded in 2016 and headquartered in Budapest, Hungary. We aim to automate and monetize business to human communication.
Companies already spend too much time and money on recurring, repetitive communication tasks.

We believe that human capital is the most valuable asset of any corporation, as only people can conduct creative tasks. By automating communication, we turn digital business conversations into secure, app-like services for both customers and employees. By creating meaningful conversations, we change your company’s internal and external communication to a fast, effective and a simply better experience.",,Budapest,"information technology, chatbot, messenger bot, automate",Between €1 million-€ 2.5 million,2016,https://talkabot.net/en/,,,HU
TE-Food,https://www.eu-startups.com/directory/te-food/,Hungary,"Food companies automate and optimize their supply chain processes and gain deeper insight into their suppliers.

Consumers to get clarity about the food they consume, and help them make conscious decisions.

Government bodies to get a real-time overview of the food market, and improve the monitoring and enforcement of food safety regulations.
The 21st century is led by technological shifts. Humanity works on Mars expeditions, more and more of our jobs are replaced by robots, we aim to change our DNA. But yet, we don’t know what we are eating.

Retail chains are selling organic food, while they aren’t sure it’s really organic. Food producers are working with farms, which sometimes turn out to use child labor, or actively support deforestation. Consumers buy meat without knowing it contains a dangerous amount of chemicals.

We intend to make food supply chains more transparent for the benefit of consumers, food companies, and governments.",,Budapest,"Food companies, supply, suppliers, food, food market",No funding announced yet,2016,https://te-food.com/,,,HU
ChemPass Kft,https://www.eu-startups.com/directory/chempass-kft/,Hungary,"ChemPass is startup based in Hungary that  offers AI-assisted discovery (AID) Platform to help get patentable leads and candidates for therapeutic field targets. SynSpace is a platform that exploits the power of rule-based Artificial Intelligence for forward reaction-based design.The built-in solutions buttressed by a easy-to-use GUI or the API help in library design or various lead optimization idealization tasks like scaffold hopping, side-chain optimization or retro-synthesis. In other words, ChemPass was founded to create technologies and software for the design of new small organic molecules and scaffolds.",,Budapest,"Biotechnology, Information Technology, Software, AI",Between €100K-€500K,2016,www.chempassltd.com/,,,HU
Capturly,https://www.eu-startups.com/directory/capturly/,Hungary,Capturly is a full scale analytics for online businesses. Capturly is focusing on conversion and retention which are the main driving forces.  It provides all the required data for you simply and intelligibly to make the best business decisions possible.,,Szeged,"Analytics, Information Technology, UX Design",No funding announced yet,2016,http://www.capturly.com/,,,HU
Breakslow,https://www.eu-startups.com/directory/breakslow/,Hungary,"Breakslow is a startup company based in Drégelypalánk, Hungary.  The startup provides  a breakfast guide for curious and conscious travelers through a web-based platform.",,Drégelypalánk,"Hospitality, Technology, e-commerce",Between €1-€100K,2016,breakslow.co/,,,HU
Blueopes,https://www.eu-startups.com/directory/blueopes/,Hungary,"Blueopes is a low-cost, automatized wealth management software provider, focused on Socially Responsible Investments. Blueopes helps in collecting relevant client data including personal value preferences, and makes customized portfolio suggestions using Enviromental, Social, Governance (ESG) data and Factor Investing, while lowering your costs.",,Budapest,"Consulting, Financial Services, FinTech, Information Technology, Wealth Management",Between €100K-€500K,2016,http://www.blueopes.com/,,,HU
