name,link,category,businessDescription,longBusinessDescription,basedIn,tags,totalFunding,founded,website,companyStatus,linkedin,country
Finery Markets,https://www.eu-startups.com/directory/finery-markets/,Cyprus,"Finery Markets is the first global crypto-native Multi-Dealer Platform. Serving clients since 2019. Finery Markets provide Financial Institutions & Crypto-related Businesses with: - Proprietary matching engine for best liquidity & execution quality - Access to global Liquidity Providers / OTC desks via single API & GUI - Robust infrastructure: full automation & 99,99+% uptime - Flexible settlement & cash management due to the non-custodial model. Powered by proprietary matching engine for best liquidity & execution quality.",,Limassol,"Blockchain, Cryptocurrency, FinTech, Marketplace",No funding announced yet,2019,https://www.finerymarkets.com,,,CY
Predicted,https://www.eu-startups.com/directory/predicted/,Cyprus,"Predicted is a mobile marketing predictive analytics platform, delivered by data geeks for subscription-based mobile publishers. It was founded in 2019 and its headquarters is located in Limassol, Cyprus Europe. We predict marketing and financial metrics with proprietary algorithms at its core, to help you optimise budgets smart and ensure that your User Acquisition and Marketing teams can afford the efficient scale in less time. With Predicted.io you can determine growth metrics, such as the lifetime value of your users, the return on advertising spend, revenue of your digital marketing campaigns, the overall return on investments of your business operations.",,Limassol,"Information Services, Information Technology, Marketing, Prediction Markets",No funding announced yet,2019,https://predicted.io,,,CY
Digital Disrupt,https://www.eu-startups.com/directory/digital-disrupt/,Cyprus,"We believe that digital transformation is changing people's lives. Therefore, we created this professional venture club investing in disruptive digital projects around the world. Using our experience, networking and expertise, we help projects grow so that they change life around the world to the best.",,Nicosia,"Apps, EdTech, Electronics, eSports",No funding announced yet,2019,https://digitaldisrupt.vc/,,,CY
Dialics,https://www.eu-startups.com/directory/dialics/,Cyprus,"Dialics offers call tracking services to marketing affiliates, call centers, and businesses of all sizes. The software includes real-time analytics, allowing users to modify their advertising campaigns based on relevant keywords, select campaigns that generate the majority of quality leads, and dismiss those that blow the budget. IVR, call routing, and a Pay Per Call option are also included. All of these features perfectly match each other to increase the potential of any business.",,Nicosia,"Analytics, SaaS, Small and Medium Businesses, Software",No funding announced yet,2019,https://dialics.com/,,,CY
Simloud,https://www.eu-startups.com/directory/simloud/,Cyprus,"Simloud’s SAAS automates cloud microservices infrastructure creation, improves cost management aimed at reduction and visibility, enables CI/CD, centralized logging, monitoring, and troubleshooting by using Kubernetes and serverless technologies. Your simple, all-in-one solution for easy cloud creation and microservice architecture management.",,Nicosia,"Cloud Infrastructure, Cloud Management, Cloud Security, Developer Tools, Enterprise Software, Web Development",No funding announced yet,2019,https://www.simloud.com,,,CY
Chillgaming,https://www.eu-startups.com/directory/chillgaming/,Cyprus,"Chillgaming is an independent game studio developing a mid-core mobile game on Unity. The project involved professionals with experience in various game studios. We are developing a mobile game in fantasy/action rpg setting. No match3 and hypercasual. People are our main value: we care about the comfort of each employee, we invest in the development of skills. We believe in a systematic approach, so we are looking for independent and creative people who are ready to take responsibility. New mobile development game studio.",,Nicosia,"Apps, Gaming, Information Technology",No funding announced yet,2019,https://chillgaming.net,,,CY
Brain Rehab Distribution,https://www.eu-startups.com/directory/brain-rehab-distribution/,Cyprus,"Brain.Rehab - The first continuous improvement home rehabilitation platform for stroke survivors and those with a brain injury. Founded by Linda, Stroke survivor and author of the book ""Stroke Rebel"" and Arjan, Chiropractor and functional neurologist. Brain.rehab provide educational and exercise training to further improve the brain and physical function after stroke or traumatic brain injury (TBI) regardless of your age, the severity of disability or duration.",,Kouklia,"Health Care, Medical, Physical Exercise Training",No funding announced yet,2019,https://www.brain.rehab/,,,CY
Basenji Apps,https://www.eu-startups.com/directory/basenji-apps/,Cyprus,"Basenji Apps produces high-quality mobile apps to teach kids and adults to speak English and spell words correctly. Several passionate mobile apps users and tech enthusiasts once decided to team up and make their own impact on two areas of outmost importance (in our humble opinion) — education and mental health. Different approaches, each one tailored for the needs of specific category of learners — those who make their first steps in English learning and fluent speakers who are willing to enrich vocabulary, kids who love learning in fun way.",,Nicosia,"IT Services, IT Consulting, App",No funding announced yet,2019,http://basenjiapps.com,,,CY
VOCHI,https://www.eu-startups.com/directory/vochi/,Cyprus,"he app’s powerful artificial intelligence (AI) is able to accurately identify characters in both the foreground and background of your videos, and capture subtle head or arm movements. This makes adding unique motion effects to subjects in your content possible. To get started, choose the type of content you usually shoot, such as Selfies, Nature, Fashion, or Lifestyle, and your favourite sorts of edits. Then upload a photo or video and unleash your creativity.",,Nicosia,"Artificial Intelligence, Computer Vision, Mobile Apps, Photo Editing, Video Editing",Between €100K-€500K,2019,https://vochi.com,,,CY
AlleoTech Ltd,https://www.eu-startups.com/directory/alleotech-ltd/,Cyprus,"AlleoTech Ltd is a technology startup based in Limassol, Cyprus. It specializes in cloud computing and infrastructure, web development, and blockchain. We provide an extensive list of IT Digital Transformation consulting services and solutions both on premise and in the cloud.

We are a team of IT Professionals and our goal is to accelerate your business through technology.  We work with you every step from auditing to optimizing to implementing so you can focus on your business while we do the technology heavy-lifting.

It's our goal to turn your vision into an amazing project.  We do this by focusing on cost efficient IT Infrastructure and stable CI/CD pipelines for software delivery.  It's our job to make sure your vision comes to life.",,Limassol,"Blockchain, Cloud Computing, Cloud Infrastructure, Consulting",Between €100K-€500K,2019,https://alleo.tech,,,CY
ADA Productions,https://www.eu-startups.com/directory/ada-productions/,Cyprus,"At ADA Food & Drink Videos we have customizable promo videos for each and every area of the food and drinks industry. Our professional video marketing helps restaurants, cafes, online deliveries, brands and other food and drink businesses to connect with customers and increase revenue. Forget waiting weeks for a professional video. We have everything you need in one place. The ADA platform produces professional, easy, fast, and effective promo videos, customized to your needs. Collaborate with us just once and ADA will deliver a personalized feed of our latest licensed videos to you. Create the restaurant promotion video of your choice easily and effortlessly.",,Nicosia,"Advertising, Food and Beverage, Hospitality, Video",No funding announced yet,2019,https://ada.productions/,,,CY
YOUS,https://www.eu-startups.com/directory/yous/,Cyprus,"YOUS is an app that helps people communicate with native speakers of various languages using AI-based translation technology. This product includes audio/video meetings with a built-in artificial intelligence translator and transcription of speech in text chat. Meetings, phone calls, and messages are all protected. International communication is hampered by the fact that millions of people speak the same language.",,Limasol,"Apps, Artificial Intelligence, Internet",Between €1-€100K,2019,https://yous.ai,,,CY
destream,https://www.eu-startups.com/directory/destream/,Cyprus,"destream is the go-to platform for streamers, content creators and eSports driven by emotions. Content creators have the ability to embed their streams in our platform while streaming from their preferred broadcasting service all in accordance with the terms and conditions of that service.

Streamers have at their disposal various tools to improve their stream by adding widgets on their stream that are meant either to inform or to interact with their viewers. For example some of these widgets may inform the viewers of the latest users that subscribed to the stream.

Additionally, the streamer has the tools to receive tips from the viewers in the form of an amount of money sent via a payment channel of their choosing. Upon receiving the tips, the streamer can withdraw their balance at any time using any of the payment methods available to them.

destream provides the tools to the streamer without charge. However, we take a commission on each transaction to keep us up and running and to keep providing our clients with new exciting tools and functionalities!",,Limassol,"streaming, donations, tip, gaming, fintech",Between €1 million-€ 2.5 million,2019,destream.net,,,CY
fitolio,https://www.eu-startups.com/directory/fitolio/,Cyprus,Social Fitness App,,Limassol,"Mobile Apps, Software, Wellness",Between €1 million-€ 2.5 million,2019,https://fitolio.com,,,CY
Yoloco,https://www.eu-startups.com/directory/yoloco/,Cyprus,Choose only the best influencers with quality audience for successful ad campaigns,,Limassol,"Analytics, Marketing, Social Media, Advertising",No funding announced yet,2019,https://yoloco.io,,,CY
HeroesMade,https://www.eu-startups.com/directory/heroesmade/,Cyprus,"Heroes Made's main source of income will be annual subscriptions from schools. The company offers three packages at different price points: a pilot package for $3000, a standard package for $8900, and a premium package for $10000. Our technology allows access to teachers that requires zero prep, evidence based curriculum and evaluations for social emotional learning.",,Strovolos,"Technology, Information, Internet, E-Commerce",Between €100K-€500K,2019,https://heroesmade.com/,,,CY
Reworkin,https://www.eu-startups.com/directory/reworkin/,Cyprus,Reworkin is a social network and community for Remote Work,,Cyprus,"remote work, social network, commnity",,2019,https://reworkin.com/,,,CY
JustControl.it,https://www.eu-startups.com/directory/justcontrol-it/,Cyprus,"JustControl.it is a highly customizable and feature-rich ETL tool that brings transparency and simplicity to marketing data aggregation, management and reporting.","JustControl.it develops a marketing-focused technology solution enabling businesses to gain full control over their ad spending, evaluate campaign performance across a wide range of channels, and get up-to-date reports on virtually every slice of data. The system architecture, powered by an elaborated ETL engine and advanced automation capabilities, ensures seamless data mapping from numerous sources in a single interface. The platform offers to customers a highly customizable dashboard equipped with configurable widgets, charts and graphs.",Limassol,"ETL, data analytics, digitalc marketing analysis",,2019,https://justcontrol.it,,,CY
Abacio,https://www.eu-startups.com/directory/abacio/,Cyprus,We are a financial planner app that connects to every European Bank of the customer and offers a holistic view of their financials. This includes recommendations in how to cut on savings as well as offer redemption with automatic savings from many merchants.,,Limassol,"finance, planner, app, fintech, savings",,2019,https://www.abacio.com,,,CY
Hizzle,https://www.eu-startups.com/directory/hizzle/,Cyprus,"We are Tinder for Real Estate
Hizzle allows home seekers to publish a property request and to Match or Scrap properties offered to
them by home-sellers.

It gives buyers the ability to initiate a direct chat
if they Match a submitted property",,Limassol,"marketplace, real estate, and proptech",,2019,https://www.thehizzle.com,,,CY
MAISON DU PARFAIT,https://www.eu-startups.com/directory/maison-du-parfait/,Cyprus,"We've created an online shop, and focused on a single existing food product. Also we've created 4 new variations of the food product. We're using the latest e-shop technology, and our target is to maximize sales while minimizing logistics cost and delivery time. Another goal is to use this as a platform for the sale of additional products moving forward. Also, we're committed to donating part of our profit to NPOs.",,Nicosia,"foodtech, food, e-commerce, online food",,2019,https://www.maisonduparfait.com,,,CY
TECHIIA,https://www.eu-startups.com/directory/techiia/,Cyprus,"we are growing organically in many technological areas, such as esports, IT products, IT services, a venture studio, production and distribution of esports merchandise and accessories, construction of infrastructure facilities. The company conducts business easily and professionally. No limits to ambitious business ideas.Our mission
We have been united and led by one global mission – the creation of brand-new sustainable solutions leveraging the best practices in technologies and new media.",,Limassol,"Construction, Information Technology, Retail, SaaS, Software, Web Development",No funding announced yet,2019,https://techiia.com/,,,CY
DXone,https://www.eu-startups.com/directory/dxone/,Cyprus,"DXone cryptocurrency exchange platform.
Traders are actively seeking the best possible solutions that will allow them to make the most of their trading and crypto investments. DXone offers advanced charting tools, equipped with a great number of indicators and drawing tools that you can use to identify trends and potential breakout or entry points. 
The DXone free market research sections included data from 21 exchanges made readily available with an ultra-fast, real-time API. We will continue to add additional data feeds from different exchanges based on transaction volumes.",,Larnaca,"Financial Services, cryptocurrency, Information Technology",Between €2.5 million-5 million,2019,https://dxone.com/,,,CY
CAPEX.com,https://www.eu-startups.com/directory/capex-com/,Cyprus,"We blend technology with a customer-centered and education-oriented approach to create a true one-of-a-kind trading experience.
CAPEX.com boasts with its multi-license, global encompassing reach, created and designed to offer innovative technology and extensive educational resources for investors in their financial journey.
Aiming to change the way we invest today, CAPEX.com is a global broker dedicated to creating an authentic one-of-a-kind trading experience by blending technology with a customer-centered and education-oriented approach.",,Nicosia,"Financial Services, FinTech",Between €1 million-€ 2.5 million,2019,https://capex.com/en,,,CY
EAERA,https://www.eu-startups.com/directory/eaera/,Cyprus,"EAERA is a software as a service (SaaS) provider, we provide financial institutions with core-brokerage system, risk management software, cloud-based ERP software for SMBs",,Limassol,"Fintech, ERP software, CRM, Risk",Between €500K-€ 1 million,2018,www.eaera.com,,,CY
Finding Startups Ltd,https://www.eu-startups.com/directory/finding-startups-ltd/,Cyprus,"Online directory for Startups to showcase their business, promote their events, advertise job vacancies and soon (sell products / services)",,Paphos,"directory, startups, startup directory",,2018,www.findingstartups.com,,,CY
KoronaPay,https://www.eu-startups.com/directory/koronapay/,Cyprus,KoronaPay is a state-of-the-art online money transfer service. We implement the latest technology and service standards to make money transfers affordable and the transfer process simple and easy. KoronaPay has been on the money transfer market for 17 years. Our goal is to bring people around the world closer to each other.,,Limassol,"Financial Services, Finances, Investment",Between €100K-€500K,2018,https://koronapay.com/,,,CY
Proficonf,https://www.eu-startups.com/directory/proficonf/,Cyprus,Proficonf - professional real-time video conferencing platform.,"Proficonf is a professional video conferencing platform that allows its users to make or join video meetings with up to 250 participants without any downloads or installations. Proficonf saves time to connect with teammates, business partners, tutors, students etc. After creating Proficonf account user can start video meetings instantly in a couple of clicks or tune it for their needs. Proficonf is available for the most popular web browsers and Android devices. It offers a free plan with a 45-minute time limit and 25 participants limit on video meetings. At this time Proficonf is used by almost 5000 users, with 1,700 users every week.
Proficonf works on the most popular web browsers, such as Chrome, Opera, Firefox, and Edge, plus Android mobile devices. Application for iOS users is going to be launched within a few weeks. After creating Proficonf account, only web-browser and web-camera are required to start or join a video meeting. You can invite participants via email invites right from the meeting, or just copying the meeting URL and sending it to participants in any convenient way.
The free plan allows you to host meetings limited to 45 minutes and 25 participants. To host limitless meetings with bigger audience paid subscription is required, starting at 25$ per month, Pro plan giving you 100 participants, 2 hours of non-stop recording and 2 GB of cloud storage. For those who need more, 45$ per month Premium plan gives you 250 participants, 3 hours of non-stop recording with the ability to start automatically when meeting stats, and 5 GB of cloud storage",Nicosia,"Video, Conference, Meetings",,2018,https://proficonf.com/,,,CY
Exal Technologies,https://www.eu-startups.com/directory/exal-technologies/,Cyprus,"A social eCommerce platform. Through our app, offline shop owners can broadcast the need for assistance to upload products. Young people in the local database get notified to accept and visit for help. As they visit, young people can take selfies with products through the app for the shop. This then creates the shop's online space in our app automatically and on sales, a fee is charged that is also the revenue for the young uploader.",,Limassol,"ecommerce, offline shops, database",,2018,http://www.exal-technologies.com/,,,CY
Inowaste Group,https://www.eu-startups.com/directory/inowaste-group/,Cyprus,"The Inowaste Management System empowers you to turn site waste into valuable data for powerful analytics & identify opportunities to generate profit.

Construction and Demolition Enterprises are becoming smarter with top-performing European Contractors looking to implement technology across their operations and decrease site staff by 25% by 2025. However, when an industrys waste accounts for over a third of all waste produced in Europe, it results in significant environmental and financial impacts and we can easily identify why European Construction Enterprises are being held answerable to the EU Waste Framework Directive 2008/98/EC and the EU Construction and Demolition Waste Protocol.",,Limassol,"waste, data, waste management",,2018,https://www.inowaste.com,,,CY
ppissis,https://www.eu-startups.com/directory/ppissis-com-cy/,Cyprus,"ppissis.com.cy is the search engine and comparison shopping engine in Cyprus, making market research for Cypriots simpler than ever!",,Nicosia,"search engine, comparison, shopping",,2018,https://ppissis.com.cy,,,CY
DGROOPS,https://www.eu-startups.com/directory/dgroops-limited/,Cyprus,"We aim to be the first B2B platform to streamline the relationship between Tour Operators and all possible suppliers for group organized travel. We digitalise the travel segment of group bookings, which is still offline due to the high complexity of the workflow and dependency on personal connections. We offer software and marketplace for a fair annual usage fee.",,Limassol,"B2B platform, tour operators, travel",,2018,https://www.dgroops.com,,,CY
Lumoscribe LTD,https://www.eu-startups.com/directory/lumoscribe-ltd/,Cyprus,"LUMOSCRIBE LTD is an R&D company located in Cyprus that specializes in the development of custom-made optical fibre sensors, and monolithic fibre lasers, whilst also working on niche optical sensing solutions using Artificial Intelligence.","LUMOSCRIBE LTD is an R&D start-up company located in Cyprus that specializes in the development of custom-made optical fibre sensors such as fibre Bragg gratings, chirped gratings, Fabry-Perot cavities, tilted-FBGs, and other filtering components, within cylindrical, planar and other geometry waveguides, and monolithic fibre lasers, for operation in various wavelength ranges such as Visible, NIR and MIR. Also, is working on niche optical sensing solutions using Artificial Intelligence. LUMOSCRIBE LTD and Cyprus University of Technology become strategic partners, and LUMOSCRIBE has the exclusive access to IP related to FBG inscription. The particular IP offers high controllability over FBG inscription, which is critical for monolithic fibre lasers and optical fiber sensors in specialised materials. The company team consist five other people, each a specialist in their field. Lumoscribe has participate in five national and international research projects. The company is financed by research projects and has succeed in raising total funding of €240,000, and from international customers services.",Paphos,"optical fiber sensors, monolithic fiber lasers, polymer optical fiber sensors",,2018,www.lumoscribe.com,,,CY
Mercuryo,https://www.eu-startups.com/directory/mercury-io/,Cyprus,"Mercuryo is a leading payment infrastructure platform in the digital token space. Standing out in the decentralized ecosystem by enhancing payment use case growth and on-chain integration, Mercuryo’s intuitive and robust solutions are powering the next generation of Web3 payment services. Mercuryo’s innovative payment products such as Spend bridge the gap between TradFi, Web2 and Web3. Mercuryo is the proud partner of leading pillars in the digital token economy such as Ledger, MetaMask, Trust Wallet and Revolut. Driven by an evolving product suite, Mercuryo is expanding further and continuing to innovate with a diversified stack of payment services.",,Limassol,"FinTech, Payment Gateway, Cryptocurrency, Blockchain",Above €25 million,2018,www.mercuryo.io,Active,https://www.linkedin.com/company/mercuryo-io/,CY
Watts Battery,https://www.eu-startups.com/directory/watts-battery-ltd/,Cyprus,Watts Battery Ltd is a proud BCorp company with high social and environmental standards providing a portable and Lego-like modular all-in-one energy storage solution that can substantially simplify electrification and access to renewable energy while enabling end-users to offer energy services to utilities through the cloud.,"Watts Battery offers a portable and Lego-like all-in-one energy storage solution that can simplify electrification and access to renewable energy. Watts Battery modules allow the users to become energy self-sufficient, reduce electricity bills and carbon emissions while enabling them to scale up their system with a DIY approach. Unlike other solutions, our product does not require any fixed mounting, is scalable, and highly portable, allowing the owner to move and use them anywhere (at home, at work, at camping). Crucially, they do not require any other components or devices and can directly connect to solar panels or any other generation source, making it an ideal product for remote and rural areas. Watts Battery also offers unique cloud-based demand response capabilities that leverage behind-the-meter data collected through online connected modules, giving utility companies a unique opportunity to effectively and more efficiently plan their networks and save on capital investments.",Limassol,"energy, storage, smart grid, solar, renewable,",Between €2.5 million-5 million,2018,https://wattsbattery.com/,,,CY
SMS.To,https://www.eu-startups.com/directory/sms-to/,Cyprus,SMS.to is a complete SMS Marketing & SMS API gateway platform offering Enterprise grade Omni-Channel digital communication services to businesses. The mission of SMS.to is to simplify business communications and allow a quick and efficient go to market strategy by our Robust API's and intuitive Web Platforms.,,Paphos,"Telecommunications, Paphos, Geroskipou",Between €1-€100K,2018,https://sms.to,,,CY
Simdaq,https://www.eu-startups.com/directory/simdaq/,Cyprus,"Simdaq is an all-in-one platform for mastering trading and asset management. The platform provides a set of tools for mastering trading strategies, training on historical data, a framework for trading robots development and backtesting, space for sharing the experience with others. Their safe and free simulator teaches how to exchange bitcoins andaltcoins while improving trading abilities, without risking real money.",,Limassol,"Cryptocurrency, Software, Trading Platform",Between €5 million-€10 million,2018,https://simdaq.com/,,,CY
Investous,https://www.eu-startups.com/directory/investous/,Cyprus,Investous is a CFD broker that is licensed and regulated in Europe by CySEC. We aim to be the top choice for anyone who wants to trade an array of underlying-assets whilst learning via our online educational tools. Investous offers CFD trading on a wide array of different assets.,,Limassol,"Financial Services, Impact Investing, Trading Platform",No funding announced yet,2018,https://www.investous.com/international/,,,CY
EvaDav,https://www.eu-startups.com/directory/evadav/,Cyprus,"Evadav is a leading advertising platform that trades native ads, push notifications, in-page, and popunder traffic on CPM and CPC basis. We serve 2+ billion impressions per day and strive to be the best in our class.
Evadav ensures Advertisers and Publishers get the most from top formats: Native, In-Page, Push, and Pop ads, serving them under optimal CPM and CPC pricing models. At one's disposal are most devices and users from 250+ countries, as EVADAV ads present to advertisers a favorable opportunity to reach the global audience. 
At Evadav, we take pride in partnering with you to help your business bloom.
At Evadav we see technology as the way to drive our business forward.",,Larnaca,"Ad Network, Advertising, Advertising Platforms, Affiliate Marketing, Marketing",No funding announced yet,2018,https://evadav.com/,,,CY
EmailVerifier.com,https://www.eu-startups.com/directory/emailverifier-com/,Cyprus,EmailVerifier.com is an Enterprise grade Email Verification and Email Validation service. We run multiple email validation checks through our proprietary algorithms and decrease bounced and non-existent emails dramatically. Our Real Time Email Verification API is available for all accounts. Our proprietary algorithms guarantee that your valid emails will be delivered after verified and validated with our system.,,Paphos,"Artificial Intelligence, Information Technology, SaaS, Software",Between €1-€100K,2018,https://emailverifier.com,,,CY
Date Jasmin,https://www.eu-startups.com/directory/date-jasmin/,Cyprus,"DateJasmin is a unique platform for the dating purposes, communication and looking for a wife. It is a new and reliable service with real database of Ukrainian girls ready for your communication. The company works only with proven dating agencies in Ukraine. All the girls are looking for the communication, meeting, dating and ready to move abroad. They mostly didnâ€™t have much experience with the foreigners and are actively looking for the meeting. Girls also answer in a short time to the men. DateJasmin has a noble mission to connect single hearts and generate happy couples around the world. We provide only qualitative service and live people without any fake accounts or bots. There is even a special system to check a girl if you want. It is easy and transparent platform to use. DateJasminâ€™s motto is Â«New way of live communication with girls, who are looking for mutual relationsÂ». We understand that life is too short to spend it with wrong girls, fake accounts and so on. The system of communication and payments is easy and comfortable. Platform provides special communication space for the fast and comfortable chats. There are no any hidden costs for the service. Here are only real girls for real communication and mutual happiness with men. Each of them is looking for her second part and soul mate.",,Nicosia,"Dating, Social Network",Between €1-€100K,2018,https://datejasmin.com,,,CY
Loacal Tour & Experiences,https://www.eu-startups.com/directory/loacal-tour-experiences/,Cyprus,"Loacal is a travel-oriented marketplace of local experiences, a bridge between travellers and activities & tours. Currently, a live website in Cyprus & Turkey, expanding to the UK; soon to be an app. Won a one-year grant from a Government Entrepreneurship program in 2017.",,Nicosia,,,2017,https://www.loacal.com/,,,CY
BuzzGuru,https://www.eu-startups.com/directory/buzzguru-2/,Cyprus,"BuzzGuru is an influencer marketing SaaS platform for brands and agencies to plan, manage and analyze advertising campaigns with content creators on YouTube, Instagram, Twitch and TikTok. Search and discover the best influencers, unveil your competitor's marketing strategy and budgets, organize all the steps of your ad campaigns and benchmark your influencer marketing performance against market leaders in one place.","BuzzGuru is an all-in-one influencer marketing solution to manage your influencer marketing campaigns from A to Z. Plan, run, analyze and optimize ad campaigns on Instagram, YouTube, TikTok and Twitch in one place. Campaign management tool helps you to go through all the stages, getting data and real-time statistics in one click. Start your influencer discovery, search the best influencers for your campaigns, filter them by 50+ data breakdowns, unveil your competitor's influencer marketing strategy and budgets, and do market research. The platform’s automation tools allow you to scale your campaign success, get rid of manual tasks and foster your influencer marketing efforts. Organize all the steps of your advertising campaigns in one place.",Limassol,"SaaS, Influencer Marketing Platform, Campaign Management, Influencer Discovery",No funding announced yet,2017,https://buzzguru.com/,,,CY
Syndeseas Integrated Solutions,https://www.eu-startups.com/directory/syndeseas-integrated-solutions-ltd/,Cyprus,"Maritime technology start-up on a mission to form part and actively contribute in the shipping industry’s transition into the digitalization era, through effective utilization of maritime big data. ​","“Creatures with conscience, like humans, can never escape their responsibility” ​
E.P. Papanoutsos, in “Science and Responsibility”​
Syndeseas Integrated Solutions Ltd is a Cypriot innovative start-up, formed by a team of Maritime Professionals (Naval Architects, Mechanical / Environmental Engineers) and IT Experts, all sharing a common view: ​
that our main responsibility as humans and as professionals, is to form part of the global efforts for facilitating the maritime industry’s contribution towards tackling man-made climate change and to act now, to preserve our planet for us and the following generations.​
Incorporated on the 3rd of November 2017 in Cyprus, Syndeseas is a maritime technology start-up aiming to form part and contribute in the shipping industry’s transition into the digitalization era, through effective utilization of maritime big data. ​",Paphos,"maritime, efficiency, digitalization, big data",Between €1-€100K,2017,www.syndeseas.com,,,CY
BuzzGuru,https://www.eu-startups.com/directory/buzzguru/,Cyprus,"BuzzGuru is an Influencer Marketing discovery and competitive intelligence platform, that provides agencies and brands with valuable insights & analytics on influencers’ performance and competitors’ campaigns on YouTube, Twitch & TikTok. The platform allows you to search and discover the best influencers for your ad campaigns, filter them by 30+ data breakdowns, unveil your competitor's influencer marketing strategy and budgets, and do market research. BuzzGuru provides automation features to scale your influencer marketing efforts and save resources on customer acquisition via influencer marketing channel.",,Limassol,"Influencer marketing, Analytics, Marketing, SaaS",Between €1 million-€ 2.5 million,2017,https://buzzguru.com,,,CY
BONA FORTUNA,https://www.eu-startups.com/directory/bona-fortuna-trading-networks-ltd/,Cyprus,"Bona Fortuna Trading Networks Ltd, is a continually growing Network of high
level professionals, for international trade and services, connecting countries in
emerging markets and beyond, through business collaborations by exploring
and promoting capabilities, investments, oil & gas products, financial services,
international banking and services of business entities and professionals.
We aim on developing a healthy business environment and also making
professional entities, feeling safe and certain for them to collaborate with us,
when they seek to establish business ventures or in need of professional services
within the countries of our networking presence, with us guiding them accordingly
when required and acting as an external tool for them.
Over our years of existence, we managed to have networking presence in markets
like India, Africa, Russia and China. Part of our networking approach is taking place
by working closely with Embassies and High Commissions of countries of our interest.
That way we create a solid and trustworthy relationship between us.
We represent companies coming from these markets and we exchange capabilities
and develop business opportunities to all sides.
The company's target is to implement our network on blockchain technology for a trusted international trade and investments environment.",,Larnaca,"Investment Capabilities, Commodities, Integrity",No funding announced yet,2017,www.BFTN.com.cy,,,CY
Tribuna.com,https://www.eu-startups.com/directory/tribuna-com/,Cyprus,Tribuna.com – online blogging platform and football community.,"We communicate with football fans in six languages with mobile apps, websites and social media accounts.
With the introduction of our own blogging platform we're happy to give our users tools to create and publish their own content in our products.
We believe that we can make a significant impact on the way people follow and support their favorite sports teams and interact with each other. 
Never support your club alone!","Strovolos, Nicosia","blogs, football, media, fans, ios, android, web",,2017,https://tribuna.com/,,,CY
Famesters,https://www.eu-startups.com/directory/famesters/,Cyprus,"Famesters is the influencer marketing agency of choice for brands seeking innovative and effective strategies. The agency has been operating globally since 2017 and is renowned for its approach: first, they ensure that your influencer marketing strategy is effective and delivers the best possible results. Once this foundation is set, the team focuses on scaling these efforts to grow your business.

Over 1,000 brands already trust Famesters’ expertise, including Opera, Yager, AliTools, NordVPN, Leon, 1xBET, and more. The Famesters team is dedicated to delivering campaigns that are data-driven, authentic, and aligned with client goals, whether it’s boosting sales, driving engagement, or enhancing brand visibility. Each client is assigned a specialized team of experts who work tirelessly to deliver real, measurable results.",,Limassol,"influencer marketing agency, data-driven strategies",No funding announced yet,2017,https://famesters.com/,Active,,CY
MySeminars,https://www.eu-startups.com/directory/myseminars-2/,Cyprus,"www.myseminars.com.cy is a platform launched in Cyprus in September 2017. Its a user friendly, Simple, Clear, Uniform Platform that managed to centralize Vocational Training Opportunities on one website crushing the chaos existing in the market until now. Vocational Training Opportunities including Seminars, Conferences, Workshops, Symposiums, Lectures and more are promoted through a structured category and sub-category system enabling the user to spot a desired Seminar with a couple of clicks. MySeminars stands out by saving thousands of working hours across all industries and offering a comparison tool between similar programs engaging a full scale catalogue listing of all Providers, Trainers and Venues. Furthermore we are on the way to offer diversified ways of teaching and learning upgrading the professional development experience.
Stay tuned with www.myseminars.com.cy for much more is on the way to facilitate Continuous Professional Development.",,Larnaca,"platform, vocational, trainings",,2017,https://www.myseminars.com.cy/,,,CY
Politica.io,https://www.eu-startups.com/directory/politica-io/,Cyprus,"Politica is a multisegment platform for live reporting, analysis and data visualization. Politica.io provides technology solutions for political analysis, citizen engagement, real-time elections reporting, TV/media and data visualisations.",,Limassol,"Analysis, Data, Political",,2017,https://politica.io,,,CY
Crello,https://www.eu-startups.com/directory/crello-2/,Cyprus,"Crello is an online tool for easily creating videos and graphic designs, for social media, print, or any other web-based graphics by using a huge collection of already designed templates and video/photo content.","Crello offers easy-to-use tools and a large collection of ready-made templates in 40 different formats for creating eye-catching videos, social media, print, and marketing designs. Professionally designed templates help create engaging content. With Crello, professional-looking graphics and video could be created in a few clicks by customizing ready-made templates for your goals by adding logo, texts, changing colors and video/photo content.
The large collection of animated and video elements helps you make video advertising or social media posts in 5 minutes and create content that catches the eye of the audience. By using Crello you can add motion to your graphic or a photo to transform them into a video design by adding animated objects and video templates.
Crello democratizes the creation of high-quality content for business and personal needs.
Crello allows unlimited commercial use of free designs or purchased premium elements without repayments.",Limassol,"Videos, Graphic, Social Media",,2017,https://crello.com,,,CY
TourHarbor,https://www.eu-startups.com/directory/tourharbor/,Cyprus,Smart meta-search engine for tours and activities to get the most of your trip!,,Nicosia,"smart, engine, tours",,2017,https://www.tourharbor.com,,,CY
